미분양주택현황보고(Unsold New Housings) / 시·군·구별 미분양현황 (200012 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:11,,,,,,,
,검색기간  : 201501 ~ 201901,검색분야 : 주택,작성주기 : 매월,,,,
 ,,,,,,,
월(Monthly),구분,시군구,미분양현황,,,,
2015-12,서울,영등포구,0,,,,
2015-12,서울,동작구,0,,,,
2015-12,서울,관악구,0,,,,
2015-12,서울,서초구,17,,,,
2015-12,서울,강남구,3,,,,
2015-12,서울,송파구,0,,,,
2015-12,서울,강동구,3,,,,
2015-12,부산,계,"1,290",,,,
2015-12,부산,중구,5,,,,
2015-12,부산,서구,10,,,,
2015-12,부산,동구,132,,,,
2015-12,부산,영도구,55,,,,
2015-12,부산,부산진구,26,,,,
2015-12,부산,동래구,121,,,,
2015-12,부산,남구,9,,,,
2015-12,부산,북구,1,,,,
2015-12,부산,해운대구,341,,,,
2015-12,부산,사하구,82,,,,
2015-12,부산,금정구,163,,,,
2015-12,부산,강서구,180,,,,
2015-12,부산,연제구,6,,,,
2015-12,부산,수영구,63,,,,
2015-12,부산,사상구,92,,,,
2015-12,부산,기장군,4,,,,
2015-12,대구,계,"2,396",,,,
2015-12,대구,중구,0,,,,
2015-12,대구,동구,286,,,,
2015-12,대구,서구,0,,,,
2015-12,대구,남구,0,,,,
2015-12,대구,북구,163,,,,
2015-12,대구,수성구,0,,,,
2015-12,대구,달서구,0,,,,
2015-12,대구,달성군,"1,947",,,,
2015-12,인천,계,"4,206",,,,
2015-12,인천,중구,797,,,,
2015-12,인천,동구,0,,,,
2015-12,인천,남구,368,,,,
2015-12,인천,연수구,293,,,,
2015-12,인천,남동구,458,,,,
2015-12,인천,부평구,0,,,,
2015-12,인천,계양구,124,,,,
2015-12,인천,서구,"2,164",,,,
2015-12,인천,강화군,2,,,,
2015-12,인천,옹진군,0,,,,
2015-12,광주,계,735,,,,
2015-12,광주,동구,253,,,,
2015-12,광주,서구,11,,,,
2015-12,광주,남구,105,,,,
2015-12,광주,북구,329,,,,
2015-12,광주,광산구,37,,,,
2015-12,대전,계,"1,243",,,,
2015-12,대전,동구,12,,,,
2015-12,대전,중구,322,,,,
2015-12,대전,서구,0,,,,
2015-12,대전,유성구,794,,,,
2015-12,대전,대덕구,115,,,,
2015-12,울산,계,437,,,,
2015-12,울산,중구,3,,,,
2015-12,울산,남구,415,,,,
2015-12,울산,동구,3,,,,
2015-12,울산,북구,0,,,,
2015-12,울산,울주군,16,,,,
2015-12,경기,계,"25,937",,,,
2015-12,경기,수원시,97,,,,
2015-12,경기,성남시,,,,,
2015-12,경기,의정부시,130,,,,
2015-12,경기,안양시,68,,,,
2015-12,경기,부천시,132,,,,
2015-12,경기,광명시,,,,,
2015-12,경기,평택시,"2,360",,,,
2015-12,경기,동두천시,5,,,,
2015-12,경기,안산시,7,,,,
2015-12,경기,고양시,"1,178",,,,
2015-12,경기,과천시,0,,,,
2015-12,경기,구리시,0,,,,
2015-12,경기,남양주시,867,,,,
2015-12,경기,오산시,438,,,,
2015-12,경기,시흥시,224,,,,
2015-12,경기,군포시,51,,,,
2015-12,경기,의왕시,505,,,,
2015-12,경기,하남시,27,,,,
2015-12,경기,용인시,"7,237",,,,
2015-12,경기,파주시,"4,285",,,,
2015-12,경기,이천시,76,,,,
2015-12,경기,안성시,429,,,,
2015-12,경기,김포시,"2,708",,,,
2015-12,경기,양주시,282,,,,
2015-12,경기,여주시,0,,,,
2015-12,경기,화성시,"3,617",,,,
2015-12,경기,광주시,871,,,,
2015-12,경기,연천군,126,,,,
2015-12,경기,포천시,0,,,,
2015-12,경기,가평군,0,,,,
2015-12,경기,양평군,217,,,,
2015-12,강원,계,"1,876",,,,
2015-12,강원,춘천시,409,,,,
2015-12,강원,원주시,170,,,,
2015-12,강원,강릉시,313,,,,
2015-12,강원,동해시,18,,,,
2015-12,강원,태백시,51,,,,
2015-12,강원,속초시,6,,,,
2015-12,강원,삼척시,610,,,,
2015-12,강원,홍천군,130,,,,
2015-12,강원,횡성군,0,,,,
2015-12,강원,영월군,0,,,,
2015-12,강원,평창군,17,,,,
2015-12,강원,정선군,0,,,,
2015-12,강원,철원군,0,,,,
2015-12,강원,화천군,86,,,,
2015-12,강원,양구군,6,,,,
2015-12,강원,인제군,0,,,,
2015-12,강원,고성군,60,,,,
2015-12,강원,양양군,0,,,,
2015-12,충북,계,"3,655",,,,
2015-12,충북,청주시,232,,,,
2015-12,충북,괴산군,13,,,,
2015-12,충북,단양군,0,,,,
2015-12,충북,보은군,0,,,,
2015-12,충북,영동군,91,,,,
2015-12,충북,옥천군,0,,,,
2015-12,충북,음성군,386,,,,
2015-12,충북,제천시,493,,,,
2015-12,충북,증평군,0,,,,
2015-12,충북,진천군,761,,,,
2015-12,충북,청원군,,,,,
2015-12,충북,충주시,"1,679",,,,
2015-12,충남,계,"9,065",,,,
2015-12,충남,천안시,"2,328",,,,
2015-12,충남,공주시,440,,,,
2015-12,충남,보령시,10,,,,
2015-12,충남,아산시,719,,,,
2015-12,충남,서산시,"1,539",,,,
2015-12,충남,논산시,7,,,,
2015-12,충남,계룡시,148,,,,
2015-12,충남,당진시,"1,078",,,,
2015-12,충남,금산군,0,,,,
2015-12,충남,부여군,558,,,,
2015-12,충남,서천군,50,,,,
2015-12,충남,청양군,0,,,,
2015-12,충남,홍성군,446,,,,
2015-12,충남,예산군,"1,719",,,,
2015-12,충남,태안군,23,,,,
2015-12,세종,계,16,,,,
2015-12,세종,세종시,16,,,,
2015-12,전북,계,"1,227",,,,
2015-12,전북,전주시,357,,,,
2015-12,전북,군산시,504,,,,
2015-12,전북,익산시,56,,,,
2015-12,전북,정읍시,59,,,,
2015-12,전북,남원시,15,,,,
2015-12,전북,김제시,61,,,,
2015-12,전북,완주군,175,,,,
2015-12,전북,진안군,0,,,,
2015-12,전북,무주군,0,,,,
2015-12,전북,장수군,0,,,,
2015-12,전북,임실군,0,,,,
2015-12,전북,순창군,0,,,,
2015-12,전북,고창군,0,,,,
2015-12,전북,부안군,0,,,,
2015-12,전남,계,"1,608",,,,
2015-12,전남,목포시,227,,,,
2015-12,전남,여수시,90,,,,
2015-12,전남,순천시,235,,,,
2015-12,전남,나주시,547,,,,
2015-12,전남,광양시,486,,,,
2015-12,전남,담양군,0,,,,
2015-12,전남,곡성군,0,,,,
2015-12,전남,구례군,0,,,,
2015-12,전남,고흥군,0,,,,
2015-12,전남,보성군,0,,,,
2015-12,전남,화순군,0,,,,
2015-12,전남,장흥군,0,,,,
2015-12,전남,강진군,0,,,,
2015-12,전남,해남군,0,,,,
2015-12,전남,영암군,0,,,,
2015-12,전남,무안군,23,,,,
2015-12,전남,함평군,0,,,,
2015-12,전남,영광군,0,,,,
2015-12,전남,장성군,0,,,,
2015-12,전남,완도군,0,,,,
2015-12,전남,진도군,0,,,,
2015-12,전남,신안군,0,,,,
2015-12,경북,계,"3,802",,,,
2015-12,경북,포항시,657,,,,
2015-12,경북,경주시,"1,030",,,,
2015-12,경북,김천시,420,,,,
2015-12,경북,안동시,46,,,,
2015-12,경북,구미시,706,,,,
2015-12,경북,영주시,0,,,,
2015-12,경북,영천시,193,,,,
2015-12,경북,상주시,90,,,,
2015-12,경북,문경시,2,,,,
2015-12,경북,경산시,293,,,,
2015-12,경북,군위군,0,,,,
2015-12,경북,의성군,31,,,,
2015-12,경북,청송군,0,,,,
2015-12,경북,영양군,0,,,,
2015-12,경북,영덕군,0,,,,
2015-12,경북,청도군,0,,,,
2015-12,경북,고령군,0,,,,
2015-12,경북,성주군,20,,,,
2015-12,경북,칠곡군,220,,,,
2015-12,경북,예천군,94,,,,
2015-12,경북,봉화군,0,,,,
2015-12,경북,울진군,0,,,,
2015-12,경북,울릉군,0,,,,
2015-12,경남,계,"3,411",,,,
2015-12,경남,창원시,44,,,,
2015-12,경남,진주시,2,,,,
2015-12,경남,통영시,138,,,,
2015-12,경남,사천시,135,,,,
2015-12,경남,김해시,386,,,,
2015-12,경남,밀양시,35,,,,
2015-12,경남,거제시,"1,514",,,,
2015-12,경남,양산시,102,,,,
2015-12,경남,의령군,2,,,,
2015-12,경남,함안군,0,,,,
2015-12,경남,창녕군,80,,,,
2015-12,경남,고성군,0,,,,
2015-12,경남,남해군,0,,,,
2015-12,경남,하동군,41,,,,
2015-12,경남,산청군,87,,,,
2015-12,경남,함양군,0,,,,
2015-12,경남,거창군,845,,,,
2015-12,경남,합천군,0,,,,
2015-12,제주,계,114,,,,
2015-12,제주,제주시,96,,,,
2015-12,제주,서귀포시,18,,,,
2016-01,서울,계,737,,,,
2016-01,서울,종로구,5,,,,
2016-01,서울,중구,0,,,,
2016-01,서울,용산구,9,,,,
2016-01,서울,성동구,266,,,,
2016-01,서울,광진구,18,,,,
2016-01,서울,동대문구,0,,,,
2016-01,서울,중랑구,0,,,,
2016-01,서울,성북구,0,,,,
2016-01,서울,강북구,0,,,,
2016-01,서울,도봉구,0,,,,
2016-01,서울,노원구,4,,,,
2016-01,서울,은평구,52,,,,
2016-01,서울,서대문구,44,,,,
2016-01,서울,마포구,0,,,,
2016-01,서울,양천구,30,,,,
2016-01,서울,강서구,0,,,,
2016-01,서울,구로구,0,,,,
2016-01,서울,금천구,0,,,,
2016-01,서울,영등포구,136,,,,
2016-01,서울,동작구,0,,,,
2016-01,서울,관악구,0,,,,
2016-01,서울,서초구,17,,,,
2016-01,서울,강남구,3,,,,
2016-01,서울,송파구,150,,,,
2016-01,서울,강동구,3,,,,
2016-01,부산,계,"1,308",,,,
2016-01,부산,중구,5,,,,
2016-01,부산,서구,8,,,,
2016-01,부산,동구,119,,,,
2016-01,부산,영도구,156,,,,
2016-01,부산,부산진구,26,,,,
2016-01,부산,동래구,121,,,,
2016-01,부산,남구,9,,,,
2016-01,부산,북구,1,,,,
2016-01,부산,해운대구,252,,,,
2016-01,부산,사하구,75,,,,
2016-01,부산,금정구,122,,,,
2016-01,부산,강서구,281,,,,
2016-01,부산,연제구,6,,,,
2016-01,부산,수영구,32,,,,
2016-01,부산,사상구,91,,,,
2016-01,부산,기장군,4,,,,
2016-01,대구,계,"1,806",,,,
2016-01,대구,중구,0,,,,
2016-01,대구,동구,283,,,,
2016-01,대구,서구,0,,,,
2016-01,대구,남구,0,,,,
2016-01,대구,북구,107,,,,
2016-01,대구,수성구,0,,,,
2016-01,대구,달서구,0,,,,
2016-01,대구,달성군,"1,416",,,,
2016-01,인천,계,"4,036",,,,
2016-01,인천,중구,797,,,,
2016-01,인천,동구,0,,,,
2016-01,인천,남구,368,,,,
2016-01,인천,연수구,278,,,,
2016-01,인천,남동구,492,,,,
2016-01,인천,부평구,0,,,,
2016-01,인천,계양구,82,,,,
2016-01,인천,서구,"2,017",,,,
2016-01,인천,강화군,2,,,,
2016-01,인천,옹진군,0,,,,
2016-01,광주,계,672,,,,
2016-01,광주,동구,215,,,,
2016-01,광주,서구,11,,,,
2016-01,광주,남구,105,,,,
2016-01,광주,북구,304,,,,
2016-01,광주,광산구,37,,,,
2016-01,대전,계,"1,038",,,,
2016-01,대전,동구,12,,,,
2016-01,대전,중구,250,,,,
2016-01,대전,서구,0,,,,
2016-01,대전,유성구,718,,,,
2016-01,대전,대덕구,58,,,,
2016-01,울산,계,857,,,,
2016-01,울산,중구,3,,,,
2016-01,울산,남구,408,,,,
2016-01,울산,동구,3,,,,
2016-01,울산,북구,238,,,,
2016-01,울산,울주군,205,,,,
2016-01,경기,계,"24,276",,,,
2016-01,경기,수원시,92,,,,
2016-01,경기,성남시,0,,,,
2016-01,경기,의정부시,130,,,,
2016-01,경기,안양시,68,,,,
2016-01,경기,부천시,20,,,,
2016-01,경기,광명시,0,,,,
2016-01,경기,평택시,"2,092",,,,
2016-01,경기,동두천시,0,,,,
2016-01,경기,안산시,6,,,,
2016-01,경기,고양시,"1,068",,,,
2016-01,경기,과천시,0,,,,
2016-01,경기,구리시,0,,,,
2016-01,경기,남양주시,603,,,,
2016-01,경기,오산시,420,,,,
2016-01,경기,시흥시,19,,,,
2016-01,경기,군포시,2,,,,
2016-01,경기,의왕시,505,,,,
2016-01,경기,하남시,24,,,,
2016-01,경기,용인시,"6,870",,,,
2016-01,경기,파주시,"3,732",,,,
2016-01,경기,이천시,75,,,,
2016-01,경기,안성시,826,,,,
2016-01,경기,김포시,"2,696",,,,
2016-01,경기,양주시,263,,,,
2016-01,경기,여주시,0,,,,
2016-01,경기,화성시,"3,354",,,,
2016-01,경기,광주시,898,,,,
2016-01,경기,연천군,125,,,,
2016-01,경기,포천시,181,,,,
2016-01,경기,가평군,0,,,,
2016-01,경기,양평군,207,,,,
2016-01,강원,계,"2,264",,,,
2016-01,강원,춘천시,403,,,,
2016-01,강원,원주시,376,,,,
2016-01,강원,강릉시,548,,,,
2016-01,강원,동해시,14,,,,
2016-01,강원,태백시,51,,,,
2016-01,강원,속초시,6,,,,
2016-01,강원,삼척시,595,,,,
2016-01,강원,홍천군,115,,,,
2016-01,강원,횡성군,0,,,,
2016-01,강원,영월군,0,,,,
2016-01,강원,평창군,17,,,,
2016-01,강원,정선군,0,,,,
2016-01,강원,철원군,0,,,,
2016-01,강원,화천군,74,,,,
2016-01,강원,양구군,6,,,,
2016-01,강원,인제군,0,,,,
2016-01,강원,고성군,59,,,,
2016-01,강원,양양군,0,,,,
2016-01,충북,계,"5,007",,,,
2016-01,충북,청주시,"1,169",,,,
2016-01,충북,괴산군,11,,,,
2016-01,충북,단양군,0,,,,
2016-01,충북,보은군,0,,,,
2016-01,충북,영동군,88,,,,
2016-01,충북,옥천군,0,,,,
2016-01,충북,음성군,874,,,,
2016-01,충북,제천시,423,,,,
2016-01,충북,증평군,0,,,,
2016-01,충북,진천군,732,,,,
2016-01,충북,청원군,,,,,
2016-01,충북,충주시,"1,710",,,,
2016-01,충남,계,"8,530",,,,
2016-01,충남,천안시,"2,321",,,,
2016-01,충남,공주시,376,,,,
2016-01,충남,보령시,10,,,,
2016-01,충남,아산시,591,,,,
2016-01,충남,서산시,"1,233",,,,
2016-01,충남,논산시,215,,,,
2016-01,충남,계룡시,148,,,,
2016-01,충남,당진시,"1,056",,,,
2016-01,충남,금산군,0,,,,
2016-01,충남,부여군,546,,,,
2016-01,충남,서천군,46,,,,
2016-01,충남,청양군,0,,,,
2016-01,충남,홍성군,301,,,,
2016-01,충남,예산군,"1,656",,,,
2016-01,충남,태안군,31,,,,
2016-01,세종,계,4,,,,
2016-01,세종,세종시,4,,,,
2016-01,전북,계,"1,311",,,,
2016-01,전북,전주시,261,,,,
2016-01,전북,군산시,484,,,,
2016-01,전북,익산시,56,,,,
2016-01,전북,정읍시,84,,,,
2016-01,전북,남원시,11,,,,
2016-01,전북,김제시,37,,,,
2016-01,전북,완주군,378,,,,
2016-01,전북,진안군,0,,,,
2016-01,전북,무주군,0,,,,
2016-01,전북,장수군,0,,,,
2016-01,전북,임실군,0,,,,
2016-01,전북,순창군,0,,,,
2016-01,전북,고창군,0,,,,
2016-01,전북,부안군,0,,,,
2016-01,전남,계,"1,563",,,,
2016-01,전남,목포시,211,,,,
2016-01,전남,여수시,75,,,,
2016-01,전남,순천시,187,,,,
2016-01,전남,나주시,535,,,,
2016-01,전남,광양시,478,,,,
2016-01,전남,담양군,0,,,,
2016-01,전남,곡성군,0,,,,
2016-01,전남,구례군,0,,,,
2016-01,전남,고흥군,0,,,,
2016-01,전남,보성군,0,,,,
2016-01,전남,화순군,0,,,,
2016-01,전남,장흥군,0,,,,
2016-01,전남,강진군,0,,,,
2016-01,전남,해남군,0,,,,
2016-01,전남,영암군,0,,,,
2016-01,전남,무안군,77,,,,
2016-01,전남,함평군,0,,,,
2016-01,전남,영광군,0,,,,
2016-01,전남,장성군,0,,,,
2016-01,전남,완도군,0,,,,
2016-01,전남,진도군,0,,,,
2016-01,전남,신안군,0,,,,
2016-01,경북,계,"3,725",,,,
2016-01,경북,포항시,940,,,,
2016-01,경북,경주시,823,,,,
2016-01,경북,김천시,391,,,,
2016-01,경북,안동시,46,,,,
2016-01,경북,구미시,684,,,,
2016-01,경북,영주시,0,,,,
2016-01,경북,영천시,186,,,,
2016-01,경북,상주시,90,,,,
2016-01,경북,문경시,0,,,,
2016-01,경북,경산시,293,,,,
2016-01,경북,군위군,0,,,,
2016-01,경북,의성군,31,,,,
2016-01,경북,청송군,0,,,,
2016-01,경북,영양군,0,,,,
2016-01,경북,영덕군,0,,,,
2016-01,경북,청도군,0,,,,
2016-01,경북,고령군,0,,,,
2016-01,경북,성주군,20,,,,
2016-01,경북,칠곡군,159,,,,
2016-01,경북,예천군,62,,,,
2016-01,경북,봉화군,0,,,,
2016-01,경북,울진군,0,,,,
2016-01,경북,울릉군,0,,,,
2016-01,경남,계,"3,353",,,,
2016-01,경남,창원시,503,,,,
2016-01,경남,진주시,2,,,,
2016-01,경남,통영시,116,,,,
2016-01,경남,사천시,128,,,,
2016-01,경남,김해시,379,,,,
2016-01,경남,밀양시,35,,,,
2016-01,경남,거제시,"1,488",,,,
2016-01,경남,양산시,236,,,,
2016-01,경남,의령군,2,,,,
2016-01,경남,함안군,0,,,,
2016-01,경남,창녕군,80,,,,
2016-01,경남,고성군,42,,,,
2016-01,경남,남해군,0,,,,
2016-01,경남,하동군,41,,,,
2016-01,경남,산청군,86,,,,
2016-01,경남,함양군,0,,,,
2016-01,경남,거창군,215,,,,
2016-01,경남,합천군,0,,,,
2016-01,제주,계,119,,,,
2016-01,제주,제주시,101,,,,
2016-01,제주,서귀포시,18,,,,
2016-02,서울,계,884,,,,
2016-02,서울,종로구,5,,,,
2016-02,서울,중구,0,,,,
2016-02,서울,용산구,9,,,,
2016-02,서울,성동구,245,,,,
2016-02,서울,광진구,14,,,,
2016-02,서울,동대문구,96,,,,
2016-02,서울,중랑구,0,,,,
2016-02,서울,성북구,0,,,,
2016-02,서울,강북구,0,,,,
2016-02,서울,도봉구,0,,,,
2016-02,서울,노원구,4,,,,
2016-02,서울,은평구,35,,,,
2016-02,서울,서대문구,89,,,,
2016-02,서울,마포구,0,,,,
2016-02,서울,양천구,30,,,,
2016-02,서울,강서구,0,,,,
2016-02,서울,구로구,0,,,,
2016-02,서울,금천구,0,,,,
2016-02,서울,영등포구,169,,,,
2016-02,서울,동작구,0,,,,
2016-02,서울,관악구,0,,,,
2016-02,서울,서초구,91,,,,
2016-02,서울,강남구,4,,,,
2016-02,서울,송파구,90,,,,
2016-02,서울,강동구,3,,,,
2016-02,부산,계,"1,217",,,,
2016-02,부산,중구,0,,,,
2016-02,부산,서구,5,,,,
2016-02,부산,동구,104,,,,
2016-02,부산,영도구,147,,,,
2016-02,부산,부산진구,22,,,,
2016-02,부산,동래구,121,,,,
2016-02,부산,남구,9,,,,
2016-02,부산,북구,1,,,,
2016-02,부산,해운대구,160,,,,
2016-02,부산,사하구,73,,,,
2016-02,부산,금정구,34,,,,
2016-02,부산,강서구,281,,,,
2016-02,부산,연제구,6,,,,
2016-02,부산,수영구,13,,,,
2016-02,부산,사상구,90,,,,
2016-02,부산,기장군,151,,,,
2016-02,대구,계,"1,666",,,,
2016-02,대구,중구,0,,,,
2016-02,대구,동구,275,,,,
2016-02,대구,서구,0,,,,
2016-02,대구,남구,0,,,,
2016-02,대구,북구,70,,,,
2016-02,대구,수성구,0,,,,
2016-02,대구,달서구,0,,,,
2016-02,대구,달성군,"1,321",,,,
2016-02,인천,계,"3,596",,,,
2016-02,인천,중구,797,,,,
2016-02,인천,동구,0,,,,
2016-02,인천,남구,368,,,,
2016-02,인천,연수구,228,,,,
2016-02,인천,남동구,485,,,,
2016-02,인천,부평구,0,,,,
2016-02,인천,계양구,82,,,,
2016-02,인천,서구,"1,634",,,,
2016-02,인천,강화군,2,,,,
2016-02,인천,옹진군,0,,,,
2016-02,광주,계,711,,,,
2016-02,광주,동구,215,,,,
2016-02,광주,서구,11,,,,
2016-02,광주,남구,145,,,,
2016-02,광주,북구,307,,,,
2016-02,광주,광산구,33,,,,
2016-02,대전,계,866,,,,
2016-02,대전,동구,12,,,,
2016-02,대전,중구,181,,,,
2016-02,대전,서구,0,,,,
2016-02,대전,유성구,641,,,,
2016-02,대전,대덕구,32,,,,
2016-02,울산,계,668,,,,
2016-02,울산,중구,3,,,,
2016-02,울산,남구,402,,,,
2016-02,울산,동구,3,,,,
2016-02,울산,북구,97,,,,
2016-02,울산,울주군,163,,,,
2016-02,경기,계,"20,491",,,,
2016-02,경기,수원시,90,,,,
2016-02,경기,성남시,0,,,,
2016-02,경기,의정부시,96,,,,
2016-02,경기,안양시,68,,,,
2016-02,경기,부천시,91,,,,
2016-02,경기,광명시,0,,,,
2016-02,경기,평택시,"1,509",,,,
2016-02,경기,동두천시,0,,,,
2016-02,경기,안산시,6,,,,
2016-02,경기,고양시,981,,,,
2016-02,경기,과천시,0,,,,
2016-02,경기,구리시,0,,,,
2016-02,경기,남양주시,529,,,,
2016-02,경기,오산시,405,,,,
2016-02,경기,시흥시,0,,,,
2016-02,경기,군포시,2,,,,
2016-02,경기,의왕시,505,,,,
2016-02,경기,하남시,18,,,,
2016-02,경기,용인시,"6,449",,,,
2016-02,경기,파주시,"2,470",,,,
2016-02,경기,이천시,67,,,,
2016-02,경기,안성시,668,,,,
2016-02,경기,김포시,"2,377",,,,
2016-02,경기,양주시,238,,,,
2016-02,경기,여주시,0,,,,
2016-02,경기,화성시,"2,695",,,,
2016-02,경기,광주시,775,,,,
2016-02,경기,연천군,125,,,,
2016-02,경기,포천시,126,,,,
2016-02,경기,가평군,0,,,,
2016-02,경기,양평군,201,,,,
2016-02,강원,계,"2,271",,,,
2016-02,강원,춘천시,394,,,,
2016-02,강원,원주시,436,,,,
2016-02,강원,강릉시,515,,,,
2016-02,강원,동해시,13,,,,
2016-02,강원,태백시,51,,,,
2016-02,강원,속초시,6,,,,
2016-02,강원,삼척시,578,,,,
2016-02,강원,홍천군,107,,,,
2016-02,강원,횡성군,0,,,,
2016-02,강원,영월군,0,,,,
2016-02,강원,평창군,17,,,,
2016-02,강원,정선군,17,,,,
2016-02,강원,철원군,0,,,,
2016-02,강원,화천군,72,,,,
2016-02,강원,양구군,6,,,,
2016-02,강원,인제군,0,,,,
2016-02,강원,고성군,59,,,,
2016-02,강원,양양군,0,,,,
2016-02,충북,계,"4,341",,,,
2016-02,충북,청주시,890,,,,
2016-02,충북,괴산군,8,,,,
2016-02,충북,단양군,0,,,,
2016-02,충북,보은군,0,,,,
2016-02,충북,영동군,76,,,,
2016-02,충북,옥천군,0,,,,
2016-02,충북,음성군,576,,,,
2016-02,충북,제천시,391,,,,
2016-02,충북,증평군,0,,,,
2016-02,충북,진천군,717,,,,
2016-02,충북,청원군,,,,,
2016-02,충북,충주시,"1,683",,,,
2016-02,충남,계,"8,249",,,,
2016-02,충남,천안시,"2,246",,,,
2016-02,충남,공주시,376,,,,
2016-02,충남,보령시,10,,,,
2016-02,충남,아산시,443,,,,
2016-02,충남,서산시,"1,111",,,,
2016-02,충남,논산시,276,,,,
2016-02,충남,계룡시,103,,,,
2016-02,충남,당진시,"1,030",,,,
2016-02,충남,금산군,0,,,,
2016-02,충남,부여군,542,,,,
2016-02,충남,서천군,44,,,,
2016-02,충남,청양군,0,,,,
2016-02,충남,홍성군,416,,,,
2016-02,충남,예산군,"1,621",,,,
2016-02,충남,태안군,31,,,,
2016-02,세종,계,4,,,,
2016-02,세종,세종시,4,,,,
2016-02,전북,계,"1,440",,,,
2016-02,전북,전주시,407,,,,
2016-02,전북,군산시,470,,,,
2016-02,전북,익산시,56,,,,
2016-02,전북,정읍시,84,,,,
2016-02,전북,남원시,9,,,,
2016-02,전북,김제시,35,,,,
2016-02,전북,완주군,379,,,,
2016-02,전북,진안군,0,,,,
2016-02,전북,무주군,0,,,,
2016-02,전북,장수군,0,,,,
2016-02,전북,임실군,0,,,,
2016-02,전북,순창군,0,,,,
2016-02,전북,고창군,0,,,,
2016-02,전북,부안군,0,,,,
2016-02,전남,계,"1,478",,,,
2016-02,전남,목포시,210,,,,
2016-02,전남,여수시,67,,,,
2016-02,전남,순천시,167,,,,
2016-02,전남,나주시,522,,,,
2016-02,전남,광양시,441,,,,
2016-02,전남,담양군,0,,,,
2016-02,전남,곡성군,0,,,,
2016-02,전남,구례군,0,,,,
2016-02,전남,고흥군,0,,,,
2016-02,전남,보성군,0,,,,
2016-02,전남,화순군,0,,,,
2016-02,전남,장흥군,0,,,,
2016-02,전남,강진군,0,,,,
2016-02,전남,해남군,0,,,,
2016-02,전남,영암군,0,,,,
2016-02,전남,무안군,71,,,,
2016-02,전남,함평군,0,,,,
2016-02,전남,영광군,0,,,,
2016-02,전남,장성군,0,,,,
2016-02,전남,완도군,0,,,,
2016-02,전남,진도군,0,,,,
2016-02,전남,신안군,0,,,,
2016-02,경북,계,"3,490",,,,
2016-02,경북,포항시,930,,,,
2016-02,경북,경주시,608,,,,
2016-02,경북,김천시,376,,,,
2016-02,경북,안동시,46,,,,
2016-02,경북,구미시,656,,,,
2016-02,경북,영주시,0,,,,
2016-02,경북,영천시,176,,,,
2016-02,경북,상주시,89,,,,
2016-02,경북,문경시,0,,,,
2016-02,경북,경산시,293,,,,
2016-02,경북,군위군,0,,,,
2016-02,경북,의성군,30,,,,
2016-02,경북,청송군,0,,,,
2016-02,경북,영양군,0,,,,
2016-02,경북,영덕군,0,,,,
2016-02,경북,청도군,0,,,,
2016-02,경북,고령군,0,,,,
2016-02,경북,성주군,20,,,,
2016-02,경북,칠곡군,131,,,,
2016-02,경북,예천군,135,,,,
2016-02,경북,봉화군,0,,,,
2016-02,경북,울진군,0,,,,
2016-02,경북,울릉군,0,,,,
2016-02,경남,계,"3,676",,,,
2016-02,경남,창원시,970,,,,
2016-02,경남,진주시,2,,,,
2016-02,경남,통영시,96,,,,
2016-02,경남,사천시,241,,,,
2016-02,경남,김해시,371,,,,
2016-02,경남,밀양시,34,,,,
2016-02,경남,거제시,"1,400",,,,
2016-02,경남,양산시,208,,,,
2016-02,경남,의령군,2,,,,
2016-02,경남,함안군,0,,,,
2016-02,경남,창녕군,60,,,,
2016-02,경남,고성군,24,,,,
2016-02,경남,남해군,0,,,,
2016-02,경남,하동군,26,,,,
2016-02,경남,산청군,82,,,,
2016-02,경남,함양군,0,,,,
2016-02,경남,거창군,160,,,,
2016-02,경남,합천군,0,,,,
2016-02,제주,계,55,,,,
2016-02,제주,제주시,49,,,,
2016-02,제주,서귀포시,6,,,,
2016-03,서울,계,788,,,,
2016-03,서울,종로구,5,,,,
2016-03,서울,중구,,,,,
2016-03,서울,용산구,8,,,,
2016-03,서울,성동구,245,,,,
2016-03,서울,광진구,9,,,,
2016-03,서울,동대문구,64,,,,
2016-03,서울,중랑구,0,,,,
2016-03,서울,성북구,0,,,,
2016-03,서울,강북구,0,,,,
2016-03,서울,도봉구,0,,,,
2016-03,서울,노원구,3,,,,
2016-03,서울,은평구,105,,,,
2016-03,서울,서대문구,33,,,,
2016-03,서울,마포구,0,,,,
2016-03,서울,양천구,30,,,,
2016-03,서울,강서구,0,,,,
2016-03,서울,구로구,0,,,,
2016-03,서울,금천구,0,,,,
2016-03,서울,영등포구,157,,,,
2016-03,서울,동작구,0,,,,
2016-03,서울,관악구,0,,,,
2016-03,서울,서초구,43,,,,
2016-03,서울,강남구,3,,,,
2016-03,서울,송파구,80,,,,
2016-03,서울,강동구,3,,,,
2016-03,부산,계,"1,251",,,,
2016-03,부산,중구,0,,,,
2016-03,부산,서구,4,,,,
2016-03,부산,동구,313,,,,
2016-03,부산,영도구,114,,,,
2016-03,부산,부산진구,22,,,,
2016-03,부산,동래구,121,,,,
2016-03,부산,남구,9,,,,
2016-03,부산,북구,1,,,,
2016-03,부산,해운대구,117,,,,
2016-03,부산,사하구,73,,,,
2016-03,부산,금정구,143,,,,
