"행정구역(시군구)별",2014.01,2014.01,2014.01,2014.02,2014.02,2014.02,2014.03,2014.03,2014.03,2014.04,2014.04,2014.04,2014.05,2014.05,2014.05,2014.06,2014.06,2014.06,2014.07,2014.07,2014.07,2014.08,2014.08,2014.08,2014.09,2014.09,2014.09,2014.10,2014.10,2014.10,2014.11,2014.11,2014.11,2014.12,2014.12,2014.12,2015.01,2015.01,2015.01,2015.02,2015.02,2015.02,2015.03,2015.03,2015.03,2015.04,2015.04,2015.04,2015.05,2015.05,2015.05,2015.06,2015.06,2015.06,2015.07,2015.07,2015.07,2015.08,2015.08,2015.08,2015.09,2015.09,2015.09,2015.10,2015.10,2015.10,2015.11,2015.11,2015.11,2015.12,2015.12,2015.12,2016.01,2016.01,2016.01,2016.02,2016.02,2016.02,2016.03,2016.03,2016.03,2016.04,2016.04,2016.04,2016.05,2016.05,2016.05,2016.06,2016.06,2016.06,2016.07,2016.07,2016.07,2016.08,2016.08,2016.08,2016.09,2016.09,2016.09,2016.10,2016.10,2016.10,2016.11,2016.11,2016.11,2016.12,2016.12,2016.12,2017.01,2017.01,2017.01,2017.02,2017.02,2017.02,2017.03,2017.03,2017.03,2017.04,2017.04,2017.04,2017.05,2017.05,2017.05,2017.06,2017.06,2017.06,2017.07,2017.07,2017.07,2017.08,2017.08,2017.08,2017.09,2017.09,2017.09,2017.10,2017.10,2017.10,2017.11,2017.11,2017.11,2017.12,2017.12,2017.12,2018.01,2018.01,2018.01,2018.02,2018.02,2018.02,2018.03,2018.03,2018.03,2018.04,2018.04,2018.04,2018.05,2018.05,2018.05,2018.06,2018.06,2018.06,2018.07,2018.07,2018.07,2018.08,2018.08,2018.08,2018.09,2018.09,2018.09,2018.10,2018.10,2018.10,2018.11,2018.11,2018.11,2018.12,2018.12,2018.12,2019.01,2019.01,2019.01,2019.02,2019.02,2019.02,2019.03,2019.03,2019.03,2019.04,2019.04,2019.04,2019.05,2019.05,2019.05,2019.06,2019.06,2019.06,2019.07,2019.07,2019.07,2019.08,2019.08,2019.08,2019.09,2019.09,2019.09,2019.10,2019.10,2019.10,2019.11,2019.11,2019.11,2019.12,2019.12,2019.12,2020.01,2020.01,2020.01,2020.02,2020.02,2020.02,2020.03,2020.03,2020.03,2020.04,2020.04,2020.04,2020.05,2020.05,2020.05,2020.06,2020.06,2020.06,2020.07,2020.07,2020.07,2020.08,2020.08,2020.08,2020.09,2020.09,2020.09,2020.10,2020.10,2020.10,2020.11,2020.11,2020.11,2020.12,2020.12,2020.12,2021.01,2021.01,2021.01,2021.02,2021.02,2021.02,2021.03,2021.03,2021.03,2021.04,2021.04,2021.04,2021.05,2021.05,2021.05,2021.06,2021.06,2021.06,2021.07,2021.07,2021.07,2021.08,2021.08,2021.08,2021.09,2021.09,2021.09,2021.10,2021.10,2021.10,2021.11,2021.11,2021.11,2021.12,2021.12,2021.12,2022.01,2022.01,2022.01,2022.02,2022.02,2022.02,2022.03,2022.03,2022.03,2022.04,2022.04,2022.04,2022.05,2022.05,2022.05,2022.06,2022.06,2022.06,2022.07,2022.07,2022.07,2022.08,2022.08,2022.08,2022.09,2022.09,2022.09,2022.10,2022.10,2022.10,2022.11,2022.11,2022.11,2022.12,2022.12,2022.12,2023.01,2023.01,2023.01,2023.02,2023.02,2023.02,2023.03,2023.03,2023.03,2023.04,2023.04,2023.04,2023.05,2023.05,2023.05,2023.06,2023.06,2023.06,2023.07,2023.07,2023.07,2023.08,2023.08,2023.08,2023.09,2023.09,2023.09,2023.10,2023.10,2023.10,2023.11,2023.11,2023.11,2023.12,2023.12,2023.12,2024.01,2024.01,2024.01,2024.02,2024.02,2024.02,2024.03,2024.03,2024.03,2024.04,2024.04,2024.04,2024.05,2024.05,2024.05,2024.06,2024.06,2024.06,2024.07,2024.07,2024.07,2024.08,2024.08,2024.08,2024.09,2024.09,2024.09,2024.10,2024.10,2024.10,2024.11,2024.11,2024.11,2024.12,2024.12,2024.12,2025.01,2025.01,2025.01,2025.02,2025.02,2025.02,2025.03,2025.03,2025.03,2025.04,2025.04,2025.04,2025.05,2025.05,2025.05,2025.06,2025.06,2025.06,2025.07,2025.07,2025.07,2025.08,2025.08,2025.08,2025.09,2025.09,2025.09,2025.10,2025.10,2025.10
"행정구역(시군구)별",총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명),총인구수 (명),남자인구수 (명),여자인구수 (명)
"전국",51156168,25594653,25561515,51171176,25601055,25570121,51185882,25607390,25578492,51202130,25614648,25587482,51218424,25621971,25596453,51233579,25628547,25605032,51250261,25635765,25614496,51266779,25643094,25623685,51284774,25651006,25633768,51302044,25658417,25643627,51314683,25663668,25651015,51327916,25669296,25658620,51342881,25675816,25667065,51360454,25683724,25676730,51378174,25691721,25686453,51395238,25699428,25695810,51413925,25707941,25705984,51431100,25715304,25715796,51448183,25722769,25725414,51465228,25730212,25735016,51482816,25738014,25744802,51500986,25746132,25754854,51515399,25752345,25763054,51529338,25758186,25771152,51541582,25763237,25778345,51555409,25769138,25786271,51569536,25775322,25794214,51584349,25781628,25802721,51601265,25788953,25812312,51619330,25796204,25823126,51634618,25802692,25831926,51649552,25809031,25840521,51664244,25815202,25849042,51677054,25820488,25856566,51687682,25824429,25863253,51696216,25827594,25868622,51704332,25830890,25873442,51712221,25833963,25878258,51714935,25833566,25881369,51722903,25836516,25886387,51732586,25840361,25892225,51736224,25840911,25895313,51744948,25844117,25900831,51753820,25847379,25906441,51762492,25850675,25911817,51769092,25852884,25916208,51774649,25854608,25920041,51778544,25855919,25922625,51779148,25855611,25923537,51779892,25855513,25924379,51784669,25856654,25928015,51790131,25857963,25932168,51796179,25859449,25936730,51801449,25861116,25940333,51806977,25862378,25944599,51812153,25863568,25948585,51817851,25865557,25952294,51821881,25866067,25955814,51824477,25866371,25958106,51826059,25866129,25959930,51826287,25865518,25960769,51829538,25866255,25963283,51833175,25866984,25966191,51836763,25867727,25969036,51840339,25868330,25972009,51842636,25868406,25974230,51845612,25868638,25976974,51847538,25868377,25979161,51849253,25868023,25981230,51850705,25867179,25983526,51851427,25866604,25984823,51849861,25864816,25985045,51847509,25862863,25984646,51844627,25860491,25984136,51843195,25858743,25984452,51842524,25857509,25985015,51841371,25856030,25985341,51839408,25853937,25985471,51839852,25852796,25987056,51839953,25851388,25988565,51841786,25851003,25990783,51838016,25847719,25990297,51834302,25844667,25989635,51829023,25841029,25987994,51825932,25838512,25987420,51824142,25836561,25987581,51705905,25787390,25918515,51702100,25784538,25917562,51683025,25775853,25907172,51672400,25770033,25902367,51671569,25768310,25903259,51669716,25766031,25903685,51667688,25763891,25903797,51662290,25760238,25902052,51652704,25754446,25898258,51638809,25746684,25892125,51632473,25742528,25889945,51625561,25738197,25887364,51610695,25730584,25880111,51592660,25721053,25871607,51583722,25715591,25868131,51578178,25711784,25866394,51574446,25708650,25865796,51558441,25699579,25858862,51466658,25653998,25812660,51459626,25649509,25810117,51450829,25643889,25806940,51439038,25636951,25802087,51430018,25631538,25798480,51421479,25626211,25795268,51414281,25621573,25792708,51408155,25617485,25790670,51400521,25612361,25788160,51392745,25607244,25785501,51387133,25603147,25783986,51377213,25596921,25780292,51370001,25592335,25777666,51354226,25582773,25771453,51337076,25572695,25764381,51325329,25565736,25759593,51313912,25558944,25754968,51303688,25553189,25750499,51293934,25547370,25746564,51285153,25541855,25743298,51277347,25536793,25740554,51271480,25532696,25738784,51265238,25528507,25736731,51256511,25522808,25733703,51248233,25517454,25730779,51238450,25511290,25727160,51226757,25504176,25722581,51217221,25498324,25718897,51207874,25492996,25714878,51191817,25484498,25707319,51183336,25479498,25703838,51175725,25474633,25701092,51169148,25470398,25698750,51164582,25467115,25697467,51159889,25463429,25696460,51154981,25459789,25695192,51149546,25455867,25693679,51143421,25451723,25691698
"서울특별시",10143164,5007016,5136148,10144173,5006461,5137712,10141727,5004714,5137013,10137313,5002036,5135277,10133734,4999497,5134237,10129223,4996391,5132832,10125912,4994112,5131800,10124243,4992925,5131318,10122661,4991568,5131093,10117909,4988547,5129362,10112156,4984988,5127168,10103233,4979768,5123465,10104515,4979523,5124992,10105206,4979040,5126166,10100987,4976047,5124940,10094889,4972616,5122273,10088393,4968609,5119784,10078850,4962774,5116076,10071654,4958550,5113104,10063197,4953797,5109400,10055027,4949180,5105847,10045027,4943565,5101462,10035597,4938482,5097115,10022181,4930943,5091238,10018537,4927897,5090640,10014261,4924977,5089284,10009588,4922103,5087485,10002979,4918312,5084667,9995784,4914078,5081706,9989795,4910202,5079593,9981673,4905463,5076210,9971111,4899436,5071675,9964291,4895508,5068783,9954791,4890007,5064784,9943333,4883805,5059528,9930616,4876789,5053827,9930478,4875745,5054733,9931412,4874839,5056573,9926968,4871560,5055408,9922745,4868367,5054378,9919016,4865778,5053238,9914381,4862573,5051808,9908612,4859039,5049573,9902072,4855013,5047059,9891448,4849195,5042253,9882810,4844555,5038255,9870167,4837345,5032822,9857426,4830206,5027220,9851767,4826345,5025422,9845336,4822071,5023265,9838892,4817507,5021385,9830452,4812514,5017938,9820971,4806841,5014130,9814049,4802769,5011280,9806538,4798255,5008283,9799075,4793529,5005546,9793003,4789821,5003182,9784112,4784674,4999438,9774088,4778917,4995171,9765623,4773899,4991724,9766288,4772822,4993466,9770638,4773605,4997033,9770216,4772134,4998082,9766886,4769474,4997412,9762062,4766085,4995977,9757144,4762711,4994433,9751415,4759105,4992310,9744888,4754998,4989890,9740398,4751696,4988702,9736289,4749055,4987234,9732577,4746636,4985941,9729107,4744059,4985048,9733509,4745088,4988421,9736962,4745133,4991829,9733655,4742217,4991438,9726787,4737843,4988944,9724496,4735431,4989065,9720846,4732275,4988571,9715429,4728872,4986557,9708247,4724585,4983662,9699232,4719170,4980062,9689159,4713716,4975443,9679771,4708321,4971450,9668465,4701723,4966742,9657969,4695999,4961970,9648606,4690282,4958324,9598484,4667524,4930960,9588711,4661711,4927000,9575355,4654720,4920635,9565990,4649442,4916548,9558153,4645177,4912976,9550227,4640740,4909487,9542256,4636069,4906187,9532428,4630630,4901798,9520880,4624290,4896590,9509458,4618040,4891418,9505926,4615631,4890295,9508451,4615823,4892628,9506778,4613910,4892868,9500480,4610082,4890398,9496887,4607440,4889447,9494807,4605655,4889152,9493211,4604405,4888806,9488454,4601295,4887159,9450768,4582361,4868407,9443722,4578459,4865263,9436836,4574781,4862055,9428372,4570048,4858324,9424873,4567739,4857134,9427583,4567957,4859626,9426404,4566299,4860105,9422710,4563512,4859198,9418885,4560702,4858183,9414093,4557609,4856484,9411260,4555784,4855476,9409466,4554020,4855446,9407540,4552501,4855039,9400249,4548150,4852099,9390925,4543055,4847870,9386034,4540031,4846003,9384325,4538354,4845971,9386705,4538306,4848399,9384739,4536128,4848611,9378269,4532115,4846154,9371930,4528234,4843696,9366283,4524862,4841421,9360400,4521316,4839084,9355801,4518536,4837265,9350995,4515791,4835204,9343304,4511734,4831570,9335495,4507664,4827831,9331828,4505355,4826473,9330658,4504432,4826226,9334828,4505412,4829416,9335734,4504618,4831116,9331860,4501804,4830056,9328042,4499145,4828897,9325616,4497354,4828262,9323492,4495747,4827745,9321863,4494474,4827389,9318500,4491997,4826503,9313532,4489067,4824465
"부산광역시",3526648,1746434,1780214,3527439,1746523,1780916,3525512,1745079,1780433,3523386,1743807,1779579,3521473,1742696,1778777,3521210,1742434,1778776,3520288,1741809,1778479,3520287,1741594,1778693,3520732,1741439,1779293,3525913,1743762,1782151,3522643,1742210,1780433,3519401,1740417,1778984,3517898,1739447,1778451,3517939,1739181,1778758,3515839,1737884,1777955,3515439,1737312,1778127,3515806,1737367,1778439,3517491,1737975,1779516,3518955,1738689,1780266,3517907,1738010,1779897,3516704,1737350,1779354,3515689,1736778,1778911,3514842,1736279,1778563,3513777,1735570,1778207,3513361,1735280,1778081,3513192,1734825,1778367,3512444,1734251,1778193,3511974,1733680,1778294,3510833,1733069,1777764,3509462,1732157,1777305,3508095,1731316,1776779,3507205,1730551,1776654,3505821,1729643,1776178,3503789,1728422,1775367,3501671,1727358,1774313,3498529,1725607,1772922,3496779,1724481,1772298,3495478,1723568,1771910,3493041,1721829,1771212,3491282,1720874,1770408,3489212,1719792,1769420,3486570,1718263,1768307,3484836,1717283,1767553,3484183,1716630,1767553,3482804,1715622,1767182,3478109,1713314,1764795,3474534,1711398,1763136,3470653,1709508,1761145,3467055,1707568,1759487,3465407,1706589,1758818,3463103,1705182,1757921,3460707,1703724,1756983,3458134,1702278,1755856,3455611,1700822,1754789,3453198,1699375,1753823,3451049,1698145,1752904,3449593,1697295,1752298,3446856,1695639,1751217,3444540,1694363,1750177,3441453,1692421,1749032,3438259,1690527,1747732,3436230,1689253,1746977,3434091,1687792,1746299,3431750,1686235,1745515,3429595,1684792,1744803,3427632,1683596,1744036,3425317,1682209,1743108,3423209,1681015,1742194,3421502,1679894,1741608,3418871,1678363,1740508,3416721,1677165,1739556,3413841,1675417,1738424,3411819,1674202,1737617,3410925,1673266,1737659,3409932,1672252,1737680,3408347,1671199,1737148,3406942,1670175,1736767,3404423,1668618,1735805,3402776,1667613,1735163,3401072,1666462,1734610,3399749,1665554,1734195,3397598,1664277,1733321,3395514,1663055,1732459,3391946,1661000,1730946,3389388,1659527,1729861,3387761,1658540,1729221,3372399,1651804,1720595,3369704,1650252,1719452,3367334,1648965,1718369,3364358,1647291,1717067,3361781,1645794,1715987,3359527,1644378,1715149,3358763,1643690,1715073,3356311,1642368,1713943,3353627,1640867,1712760,3350380,1639044,1711336,3348874,1638207,1710667,3347396,1637111,1710285,3343504,1634958,1708546,3340214,1633170,1707044,3338167,1631825,1706342,3336737,1630944,1705793,3334595,1629643,1704952,3331444,1627821,1703623,3323826,1623784,1700042,3322286,1622749,1699537,3320276,1621486,1698790,3317812,1619915,1697897,3316107,1618749,1697358,3315516,1618202,1697314,3313539,1616930,1696609,3311402,1615593,1695809,3309261,1614226,1695035,3306993,1613071,1693922,3305052,1611959,1693093,3302740,1610738,1692002,3300836,1609650,1691186,3298213,1608156,1690057,3295496,1606680,1688816,3293362,1605431,1687931,3290964,1603859,1687105,3289401,1602971,1686430,3287292,1601773,1685519,3284947,1600234,1684713,3282751,1599048,1683703,3280749,1597869,1682880,3278280,1596494,1681786,3275593,1594978,1680615,3273473,1593783,1679690,3271062,1592440,1678622,3268993,1591231,1677762,3266598,1589912,1676686,3263891,1588357,1675534,3262337,1587357,1674980,3259219,1585597,1673622,3256408,1584035,1672373,3254457,1582928,1671529,3252830,1582043,1670787,3251625,1581251,1670374,3249975,1580238,1669737,3248359,1579327,1669032,3246304,1578085,1668219
"대구광역시",2501823,1246104,1255719,2500778,1245343,1255435,2500874,1245256,1255618,2499880,1244520,1255360,2498632,1243946,1254686,2498450,1243797,1254653,2497705,1243426,1254279,2496596,1242782,1253814,2491269,1240334,1250935,2492994,1241130,1251864,2493857,1241531,1252326,2493264,1241119,1252145,2492658,1240653,1252005,2492583,1240549,1252034,2491897,1239929,1251968,2491545,1239638,1251907,2491867,1239697,1252170,2491137,1239275,1251862,2490799,1239093,1251706,2490621,1238966,1251655,2490584,1238902,1251682,2489847,1238374,1251473,2489339,1238044,1251295,2487829,1237291,1250538,2487823,1237155,1250668,2486589,1236386,1250203,2486059,1235985,1250074,2485663,1235606,1250057,2485134,1235130,1250004,2484864,1234964,1249900,2484856,1234931,1249925,2485537,1235156,1250381,2485692,1235200,1250492,2485484,1234986,1250498,2485535,1234750,1250785,2484557,1234169,1250388,2484688,1234155,1250533,2484578,1233889,1250689,2483488,1232979,1250509,2483105,1232641,1250464,2482476,1232194,1250282,2481985,1231735,1250250,2481489,1231358,1250131,2479887,1230481,1249406,2478236,1229570,1248666,2477186,1228943,1248243,2476557,1228498,1248059,2475231,1227814,1247417,2474309,1227177,1247132,2473466,1226725,1246741,2472175,1225877,1246298,2471136,1225216,1245920,2469936,1224529,1245407,2469617,1224126,1245491,2468824,1223541,1245283,2467385,1222651,1244734,2466454,1222113,1244341,2465145,1221295,1243850,2464002,1220652,1243350,2461769,1219342,1242427,2460382,1218478,1241904,2458138,1217209,1240929,2455829,1215750,1240079,2454154,1214640,1239514,2452291,1213494,1238797,2450478,1212450,1238028,2448666,1211432,1237234,2446745,1210476,1236269,2445270,1209564,1235706,2443528,1208429,1235099,2441581,1207318,1234263,2438031,1205286,1232745,2436488,1204387,1232101,2432883,1202364,1230519,2433568,1202273,1231295,2431523,1200899,1230624,2429059,1199504,1229555,2427954,1198815,1229139,2428022,1198621,1229401,2428228,1198662,1229566,2426849,1197914,1228935,2424171,1196446,1227725,2421859,1195081,1226778,2418346,1193109,1225237,2415813,1191656,1224157,2413191,1190244,1222947,2408875,1188070,1220805,2406296,1186663,1219633,2402940,1184977,1217963,2397646,1182380,1215266,2395749,1181351,1214398,2393626,1180223,1213403,2392787,1179640,1213147,2390721,1178486,1212235,2388230,1177136,1211094,2385412,1175632,1209780,2383858,1174667,1209191,2381095,1173039,1208056,2380494,1172632,1207862,2378573,1171451,1207122,2376676,1170309,1206367,2375306,1169571,1205735,2374120,1168845,1205275,2371936,1167564,1204372,2367735,1165326,1202409,2366852,1164728,1202124,2365619,1164024,1201595,2363691,1162865,1200826,2362880,1162217,1200663,2360662,1160942,1199720,2358988,1159876,1199112,2357881,1159042,1198839,2357032,1158397,1198635,2356416,1157923,1198493,2379086,1169503,1209583,2378464,1169083,1209381,2377801,1168679,1209122,2376978,1168087,1208891,2376044,1167480,1208564,2374960,1166803,1208157,2373844,1166110,1207734,2372008,1165024,1206984,2369962,1163911,1206051,2368670,1163001,1205669,2367803,1162463,1205340,2367183,1162046,1205137,2366660,1161549,1205111,2366033,1161164,1204869,2365523,1160812,1204711,2364892,1160429,1204463,2364334,1160074,1204260,2363629,1159601,1204028,2363281,1159235,1204046,2362578,1158607,1203971,2360493,1157424,1203069,2359159,1156613,1202546,2357997,1155934,1202063,2357052,1155353,1201699,2357040,1155185,1201855,2356667,1154753,1201914,2356372,1154611,1201761,2355677,1154160,1201517
