주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:03,,,,,,,
,검색기간  : 201902 ~ 202302,검색분야 : 주택,작성주기 : 매월,,,,
2020-03,서울,135㎡초과,139,,,,
2020-03,인천,계,850,,,,
2020-03,인천,40㎡이하,1,,,,
2020-03,인천,40~60㎡이하,411,,,,
2020-03,인천,60~85㎡이하,349,,,,
2020-03,인천,85~135㎡이하,46,,,,
2020-03,인천,135㎡초과,43,,,,
2020-03,경기,계,"9,069",,,,
2020-03,경기,40㎡이하,"1,743",,,,
2020-03,경기,40~60㎡이하,"2,438",,,,
2020-03,경기,60~85㎡이하,"3,021",,,,
2020-03,경기,85~135㎡이하,"1,308",,,,
2020-03,경기,135㎡초과,559,,,,
2020-03,지방소계,계,"14,272",,,,
2020-03,지방소계,40㎡이하,"2,120",,,,
2020-03,지방소계,40~60㎡이하,"4,307",,,,
2020-03,지방소계,60~85㎡이하,"4,196",,,,
2020-03,지방소계,85~135㎡이하,"2,517",,,,
2020-03,지방소계,135㎡초과,"1,132",,,,
2020-03,기타광역시,계,"6,768",,,,
2020-03,기타광역시,40㎡이하,390,,,,
2020-03,기타광역시,40~60㎡이하,"1,977",,,,
2020-03,기타광역시,60~85㎡이하,"2,571",,,,
2020-03,기타광역시,85~135㎡이하,"1,311",,,,
2020-03,기타광역시,135㎡초과,519,,,,
2020-03,부산,계,"3,285",,,,
2020-03,부산,40㎡이하,232,,,,
2020-03,부산,40~60㎡이하,"1,062",,,,
2020-03,부산,60~85㎡이하,917,,,,
2020-03,부산,85~135㎡이하,970,,,,
2020-03,부산,135㎡초과,104,,,,
2020-03,대구,계,778,,,,
2020-03,대구,40㎡이하,1,,,,
2020-03,대구,40~60㎡이하,480,,,,
2020-03,대구,60~85㎡이하,10,,,,
2020-03,대구,85~135㎡이하,53,,,,
2020-03,대구,135㎡초과,234,,,,
2020-03,광주,계,"2,344",,,,
2020-03,광주,40㎡이하,,,,,
2020-03,광주,40~60㎡이하,399,,,,
2020-03,광주,60~85㎡이하,"1,621",,,,
2020-03,광주,85~135㎡이하,261,,,,
2020-03,광주,135㎡초과,63,,,,
2020-03,대전,계,263,,,,
2020-03,대전,40㎡이하,155,,,,
2020-03,대전,40~60㎡이하,33,,,,
2020-03,대전,60~85㎡이하,5,,,,
2020-03,대전,85~135㎡이하,14,,,,
2020-03,대전,135㎡초과,56,,,,
2020-03,울산,계,98,,,,
2020-03,울산,40㎡이하,2,,,,
2020-03,울산,40~60㎡이하,3,,,,
2020-03,울산,60~85㎡이하,18,,,,
2020-03,울산,85~135㎡이하,13,,,,
2020-03,울산,135㎡초과,62,,,,
2020-03,기타지방,계,"7,504",,,,
2020-03,기타지방,40㎡이하,"1,730",,,,
2020-03,기타지방,40~60㎡이하,"2,330",,,,
2020-03,기타지방,60~85㎡이하,"1,625",,,,
2020-03,기타지방,85~135㎡이하,"1,206",,,,
2020-03,기타지방,135㎡초과,613,,,,
2020-03,강원,계,703,,,,
2020-03,강원,40㎡이하,357,,,,
2020-03,강원,40~60㎡이하,117,,,,
2020-03,강원,60~85㎡이하,39,,,,
2020-03,강원,85~135㎡이하,112,,,,
2020-03,강원,135㎡초과,78,,,,
2020-03,충북,계,"1,235",,,,
2020-03,충북,40㎡이하,"1,003",,,,
2020-03,충북,40~60㎡이하,42,,,,
2020-03,충북,60~85㎡이하,61,,,,
2020-03,충북,85~135㎡이하,76,,,,
2020-03,충북,135㎡초과,53,,,,
2020-03,충남,계,706,,,,
2020-03,충남,40㎡이하,7,,,,
2020-03,충남,40~60㎡이하,361,,,,
2020-03,충남,60~85㎡이하,116,,,,
2020-03,충남,85~135㎡이하,147,,,,
2020-03,충남,135㎡초과,75,,,,
2020-03,전북,계,"1,239",,,,
2020-03,전북,40㎡이하,96,,,,
2020-03,전북,40~60㎡이하,225,,,,
2020-03,전북,60~85㎡이하,726,,,,
2020-03,전북,85~135㎡이하,132,,,,
2020-03,전북,135㎡초과,60,,,,
2020-03,전남,계,920,,,,
2020-03,전남,40㎡이하,8,,,,
2020-03,전남,40~60㎡이하,126,,,,
2020-03,전남,60~85㎡이하,498,,,,
2020-03,전남,85~135㎡이하,186,,,,
2020-03,전남,135㎡초과,102,,,,
2020-03,경북,계,447,,,,
2020-03,경북,40㎡이하,4,,,,
2020-03,경북,40~60㎡이하,18,,,,
2020-03,경북,60~85㎡이하,47,,,,
2020-03,경북,85~135㎡이하,321,,,,
2020-03,경북,135㎡초과,57,,,,
2020-03,경남,계,"1,933",,,,
2020-03,경남,40㎡이하,253,,,,
2020-03,경남,40~60㎡이하,"1,412",,,,
2020-03,경남,60~85㎡이하,46,,,,
2020-03,경남,85~135㎡이하,127,,,,
2020-03,경남,135㎡초과,95,,,,
2020-03,제주,계,298,,,,
2020-03,제주,40㎡이하,1,,,,
2020-03,제주,40~60㎡이하,29,,,,
2020-03,제주,60~85㎡이하,92,,,,
2020-03,제주,85~135㎡이하,98,,,,
2020-03,제주,135㎡초과,78,,,,
2020-03,세종,계,23,,,,
2020-03,세종,40㎡이하,1,,,,
2020-03,세종,40~60㎡이하,,,,,
2020-03,세종,60~85㎡이하,,,,,
2020-03,세종,85~135㎡이하,7,,,,
2020-03,세종,135㎡초과,15,,,,
2020-04,총계,계,"35,695",,,,
2020-04,총계,40㎡이하,"5,887",,,,
2020-04,총계,40~60㎡이하,"9,718",,,,
2020-04,총계,60~85㎡이하,"15,208",,,,
2020-04,총계,85~135㎡이하,"3,413",,,,
2020-04,총계,135㎡초과,"1,469",,,,
2020-04,수도권소계,계,"18,059",,,,
2020-04,수도권소계,40㎡이하,"4,248",,,,
2020-04,수도권소계,40~60㎡이하,"5,733",,,,
2020-04,수도권소계,60~85㎡이하,"5,948",,,,
2020-04,수도권소계,85~135㎡이하,"1,670",,,,
2020-04,수도권소계,135㎡초과,460,,,,
2020-04,서울,계,"6,907",,,,
2020-04,서울,40㎡이하,"2,130",,,,
2020-04,서울,40~60㎡이하,"2,053",,,,
2020-04,서울,60~85㎡이하,"2,098",,,,
2020-04,서울,85~135㎡이하,552,,,,
2020-04,서울,135㎡초과,74,,,,
2020-04,인천,계,385,,,,
2020-04,인천,40㎡이하,1,,,,
2020-04,인천,40~60㎡이하,26,,,,
2020-04,인천,60~85㎡이하,176,,,,
2020-04,인천,85~135㎡이하,112,,,,
2020-04,인천,135㎡초과,70,,,,
2020-04,경기,계,"10,767",,,,
2020-04,경기,40㎡이하,"2,117",,,,
2020-04,경기,40~60㎡이하,"3,654",,,,
2020-04,경기,60~85㎡이하,"3,674",,,,
2020-04,경기,85~135㎡이하,"1,006",,,,
2020-04,경기,135㎡초과,316,,,,
2020-04,지방소계,계,"17,636",,,,
2020-04,지방소계,40㎡이하,"1,639",,,,
2020-04,지방소계,40~60㎡이하,"3,985",,,,
2020-04,지방소계,60~85㎡이하,"9,260",,,,
2020-04,지방소계,85~135㎡이하,"1,743",,,,
2020-04,지방소계,135㎡초과,"1,009",,,,
2020-04,기타광역시,계,"5,921",,,,
2020-04,기타광역시,40㎡이하,203,,,,
2020-04,기타광역시,40~60㎡이하,"1,590",,,,
2020-04,기타광역시,60~85㎡이하,"3,197",,,,
2020-04,기타광역시,85~135㎡이하,515,,,,
2020-04,기타광역시,135㎡초과,416,,,,
2020-04,부산,계,894,,,,
2020-04,부산,40㎡이하,179,,,,
2020-04,부산,40~60㎡이하,54,,,,
2020-04,부산,60~85㎡이하,271,,,,
2020-04,부산,85~135㎡이하,73,,,,
2020-04,부산,135㎡초과,317,,,,
2020-04,대구,계,"2,297",,,,
2020-04,대구,40㎡이하,,,,,
2020-04,대구,40~60㎡이하,"1,027",,,,
2020-04,대구,60~85㎡이하,957,,,,
2020-04,대구,85~135㎡이하,287,,,,
2020-04,대구,135㎡초과,26,,,,
2020-04,광주,계,818,,,,
2020-04,광주,40㎡이하,19,,,,
2020-04,광주,40~60㎡이하,290,,,,
2020-04,광주,60~85㎡이하,447,,,,
2020-04,광주,85~135㎡이하,40,,,,
2020-04,광주,135㎡초과,22,,,,
2020-04,대전,계,"1,867",,,,
2020-04,대전,40㎡이하,4,,,,
2020-04,대전,40~60㎡이하,217,,,,
2020-04,대전,60~85㎡이하,"1,516",,,,
2020-04,대전,85~135㎡이하,99,,,,
2020-04,대전,135㎡초과,31,,,,
2020-04,울산,계,45,,,,
2020-04,울산,40㎡이하,1,,,,
2020-04,울산,40~60㎡이하,2,,,,
2020-04,울산,60~85㎡이하,6,,,,
2020-04,울산,85~135㎡이하,16,,,,
2020-04,울산,135㎡초과,20,,,,
2020-04,기타지방,계,"11,715",,,,
2020-04,기타지방,40㎡이하,"1,436",,,,
2020-04,기타지방,40~60㎡이하,"2,395",,,,
2020-04,기타지방,60~85㎡이하,"6,063",,,,
2020-04,기타지방,85~135㎡이하,"1,228",,,,
2020-04,기타지방,135㎡초과,593,,,,
2020-04,강원,계,"2,716",,,,
2020-04,강원,40㎡이하,11,,,,
2020-04,강원,40~60㎡이하,14,,,,
2020-04,강원,60~85㎡이하,"2,422",,,,
2020-04,강원,85~135㎡이하,201,,,,
2020-04,강원,135㎡초과,68,,,,
2020-04,충북,계,244,,,,
2020-04,충북,40㎡이하,4,,,,
2020-04,충북,40~60㎡이하,6,,,,
2020-04,충북,60~85㎡이하,81,,,,
2020-04,충북,85~135㎡이하,106,,,,
2020-04,충북,135㎡초과,47,,,,
2020-04,충남,계,"3,104",,,,
2020-04,충남,40㎡이하,259,,,,
2020-04,충남,40~60㎡이하,"1,839",,,,
2020-04,충남,60~85㎡이하,808,,,,
2020-04,충남,85~135㎡이하,113,,,,
2020-04,충남,135㎡초과,85,,,,
2020-04,전북,계,"2,019",,,,
2020-04,전북,40㎡이하,708,,,,
2020-04,전북,40~60㎡이하,128,,,,
2020-04,전북,60~85㎡이하,944,,,,
2020-04,전북,85~135㎡이하,193,,,,
2020-04,전북,135㎡초과,46,,,,
2020-04,전남,계,"1,153",,,,
2020-04,전남,40㎡이하,435,,,,
2020-04,전남,40~60㎡이하,182,,,,
2020-04,전남,60~85㎡이하,202,,,,
2020-04,전남,85~135㎡이하,267,,,,
2020-04,전남,135㎡초과,67,,,,
2020-04,경북,계,"1,693",,,,
2020-04,경북,40㎡이하,6,,,,
2020-04,경북,40~60㎡이하,175,,,,
2020-04,경북,60~85㎡이하,"1,348",,,,
2020-04,경북,85~135㎡이하,108,,,,
2020-04,경북,135㎡초과,56,,,,
2020-04,경남,계,323,,,,
2020-04,경남,40㎡이하,12,,,,
2020-04,경남,40~60㎡이하,18,,,,
2020-04,경남,60~85㎡이하,81,,,,
2020-04,경남,85~135㎡이하,157,,,,
2020-04,경남,135㎡초과,55,,,,
2020-04,제주,계,421,,,,
2020-04,제주,40㎡이하,1,,,,
2020-04,제주,40~60㎡이하,33,,,,
2020-04,제주,60~85㎡이하,176,,,,
2020-04,제주,85~135㎡이하,80,,,,
2020-04,제주,135㎡초과,131,,,,
2020-04,세종,계,42,,,,
2020-04,세종,40㎡이하,,,,,
2020-04,세종,40~60㎡이하,,,,,
2020-04,세종,60~85㎡이하,1,,,,
2020-04,세종,85~135㎡이하,3,,,,
2020-04,세종,135㎡초과,38,,,,
2020-05,총계,계,"26,662",,,,
2020-05,총계,40㎡이하,"3,485",,,,
2020-05,총계,40~60㎡이하,"6,925",,,,
2020-05,총계,60~85㎡이하,"12,012",,,,
2020-05,총계,85~135㎡이하,"3,175",,,,
2020-05,총계,135㎡초과,"1,065",,,,
2020-05,수도권소계,계,"13,739",,,,
2020-05,수도권소계,40㎡이하,"2,659",,,,
2020-05,수도권소계,40~60㎡이하,"5,065",,,,
2020-05,수도권소계,60~85㎡이하,"4,548",,,,
2020-05,수도권소계,85~135㎡이하,998,,,,
2020-05,수도권소계,135㎡초과,469,,,,
2020-05,서울,계,"5,112",,,,
2020-05,서울,40㎡이하,"1,345",,,,
2020-05,서울,40~60㎡이하,"2,459",,,,
2020-05,서울,60~85㎡이하,"1,116",,,,
2020-05,서울,85~135㎡이하,113,,,,
2020-05,서울,135㎡초과,79,,,,
2020-05,인천,계,504,,,,
2020-05,인천,40㎡이하,58,,,,
2020-05,인천,40~60㎡이하,141,,,,
2020-05,인천,60~85㎡이하,249,,,,
2020-05,인천,85~135㎡이하,44,,,,
2020-05,인천,135㎡초과,12,,,,
2020-05,경기,계,"8,123",,,,
2020-05,경기,40㎡이하,"1,256",,,,
2020-05,경기,40~60㎡이하,"2,465",,,,
2020-05,경기,60~85㎡이하,"3,183",,,,
2020-05,경기,85~135㎡이하,841,,,,
2020-05,경기,135㎡초과,378,,,,
2020-05,지방소계,계,"12,923",,,,
2020-05,지방소계,40㎡이하,826,,,,
2020-05,지방소계,40~60㎡이하,"1,860",,,,
2020-05,지방소계,60~85㎡이하,"7,464",,,,
2020-05,지방소계,85~135㎡이하,"2,177",,,,
2020-05,지방소계,135㎡초과,596,,,,
2020-05,기타광역시,계,"2,560",,,,
2020-05,기타광역시,40㎡이하,152,,,,
2020-05,기타광역시,40~60㎡이하,378,,,,
2020-05,기타광역시,60~85㎡이하,"1,396",,,,
2020-05,기타광역시,85~135㎡이하,516,,,,
2020-05,기타광역시,135㎡초과,118,,,,
2020-05,부산,계,643,,,,
2020-05,부산,40㎡이하,73,,,,
2020-05,부산,40~60㎡이하,70,,,,
2020-05,부산,60~85㎡이하,21,,,,
2020-05,부산,85~135㎡이하,470,,,,
2020-05,부산,135㎡초과,9,,,,
2020-05,대구,계,473,,,,
2020-05,대구,40㎡이하,2,,,,
2020-05,대구,40~60㎡이하,281,,,,
2020-05,대구,60~85㎡이하,153,,,,
2020-05,대구,85~135㎡이하,6,,,,
2020-05,대구,135㎡초과,31,,,,
2020-05,광주,계,"1,295",,,,
2020-05,광주,40㎡이하,18,,,,
2020-05,광주,40~60㎡이하,,,,,
2020-05,광주,60~85㎡이하,"1,212",,,,
2020-05,광주,85~135㎡이하,23,,,,
2020-05,광주,135㎡초과,42,,,,
2020-05,대전,계,114,,,,
2020-05,대전,40㎡이하,59,,,,
2020-05,대전,40~60㎡이하,25,,,,
2020-05,대전,60~85㎡이하,2,,,,
2020-05,대전,85~135㎡이하,2,,,,
2020-05,대전,135㎡초과,26,,,,
2020-05,울산,계,35,,,,
2020-05,울산,40㎡이하,,,,,
2020-05,울산,40~60㎡이하,2,,,,
2020-05,울산,60~85㎡이하,8,,,,
2020-05,울산,85~135㎡이하,15,,,,
2020-05,울산,135㎡초과,10,,,,
2020-05,기타지방,계,"10,363",,,,
2020-05,기타지방,40㎡이하,674,,,,
2020-05,기타지방,40~60㎡이하,"1,482",,,,
2020-05,기타지방,60~85㎡이하,"6,068",,,,
2020-05,기타지방,85~135㎡이하,"1,661",,,,
2020-05,기타지방,135㎡초과,478,,,,
2020-05,강원,계,"1,373",,,,
2020-05,강원,40㎡이하,18,,,,
2020-05,강원,40~60㎡이하,98,,,,
2020-05,강원,60~85㎡이하,"1,115",,,,
2020-05,강원,85~135㎡이하,84,,,,
2020-05,강원,135㎡초과,58,,,,
2020-05,충북,계,"1,727",,,,
2020-05,충북,40㎡이하,558,,,,
2020-05,충북,40~60㎡이하,13,,,,
2020-05,충북,60~85㎡이하,"1,002",,,,
2020-05,충북,85~135㎡이하,69,,,,
2020-05,충북,135㎡초과,85,,,,
2020-05,충남,계,"1,557",,,,
2020-05,충남,40㎡이하,6,,,,
2020-05,충남,40~60㎡이하,"1,126",,,,
2020-05,충남,60~85㎡이하,256,,,,
2020-05,충남,85~135㎡이하,97,,,,
2020-05,충남,135㎡초과,72,,,,
2020-05,전북,계,"1,893",,,,
2020-05,전북,40㎡이하,77,,,,
2020-05,전북,40~60㎡이하,5,,,,
2020-05,전북,60~85㎡이하,993,,,,
2020-05,전북,85~135㎡이하,775,,,,
2020-05,전북,135㎡초과,43,,,,
2020-05,전남,계,503,,,,
2020-05,전남,40㎡이하,9,,,,
2020-05,전남,40~60㎡이하,19,,,,
2020-05,전남,60~85㎡이하,268,,,,
2020-05,전남,85~135㎡이하,132,,,,
2020-05,전남,135㎡초과,75,,,,
2020-05,경북,계,"1,627",,,,
2020-05,경북,40㎡이하,1,,,,
2020-05,경북,40~60㎡이하,183,,,,
2020-05,경북,60~85㎡이하,"1,208",,,,
2020-05,경북,85~135㎡이하,184,,,,
2020-05,경북,135㎡초과,51,,,,
2020-05,경남,계,"1,405",,,,
2020-05,경남,40㎡이하,4,,,,
2020-05,경남,40~60㎡이하,25,,,,
2020-05,경남,60~85㎡이하,"1,200",,,,
2020-05,경남,85~135㎡이하,127,,,,
2020-05,경남,135㎡초과,49,,,,
2020-05,제주,계,267,,,,
2020-05,제주,40㎡이하,1,,,,
2020-05,제주,40~60㎡이하,12,,,,
2020-05,제주,60~85㎡이하,25,,,,
2020-05,제주,85~135㎡이하,192,,,,
2020-05,제주,135㎡초과,37,,,,
2020-05,세종,계,11,,,,
2020-05,세종,40㎡이하,,,,,
2020-05,세종,40~60㎡이하,1,,,,
2020-05,세종,60~85㎡이하,1,,,,
2020-05,세종,85~135㎡이하,1,,,,
2020-05,세종,135㎡초과,8,,,,
2020-06,총계,계,"45,604",,,,
2020-06,총계,40㎡이하,"6,492",,,,
2020-06,총계,40~60㎡이하,"10,709",,,,
2020-06,총계,60~85㎡이하,"22,400",,,,
2020-06,총계,85~135㎡이하,"4,048",,,,
2020-06,총계,135㎡초과,"1,955",,,,
2020-06,수도권소계,계,"24,785",,,,
2020-06,수도권소계,40㎡이하,"5,562",,,,
2020-06,수도권소계,40~60㎡이하,"6,927",,,,
2020-06,수도권소계,60~85㎡이하,"9,516",,,,
2020-06,수도권소계,85~135㎡이하,"1,858",,,,
2020-06,수도권소계,135㎡초과,922,,,,
2020-06,서울,계,"6,278",,,,
2020-06,서울,40㎡이하,"1,258",,,,
2020-06,서울,40~60㎡이하,"2,183",,,,
2020-06,서울,60~85㎡이하,"2,425",,,,
2020-06,서울,85~135㎡이하,271,,,,
2020-06,서울,135㎡초과,141,,,,
2020-06,인천,계,500,,,,
2020-06,인천,40㎡이하,137,,,,
2020-06,인천,40~60㎡이하,29,,,,
2020-06,인천,60~85㎡이하,112,,,,
2020-06,인천,85~135㎡이하,162,,,,
2020-06,인천,135㎡초과,60,,,,
2020-06,경기,계,"18,007",,,,
2020-06,경기,40㎡이하,"4,167",,,,
2020-06,경기,40~60㎡이하,"4,715",,,,
2020-06,경기,60~85㎡이하,"6,979",,,,
2020-06,경기,85~135㎡이하,"1,425",,,,
2020-06,경기,135㎡초과,721,,,,
2020-06,지방소계,계,"20,819",,,,
2020-06,지방소계,40㎡이하,930,,,,
2020-06,지방소계,40~60㎡이하,"3,782",,,,
2020-06,지방소계,60~85㎡이하,"12,884",,,,
2020-06,지방소계,85~135㎡이하,"2,190",,,,
2020-06,지방소계,135㎡초과,"1,033",,,,
2020-06,기타광역시,계,"6,481",,,,
2020-06,기타광역시,40㎡이하,262,,,,
2020-06,기타광역시,40~60㎡이하,747,,,,
2020-06,기타광역시,60~85㎡이하,"4,514",,,,
2020-06,기타광역시,85~135㎡이하,615,,,,
2020-06,기타광역시,135㎡초과,343,,,,
2020-06,부산,계,"3,448",,,,
2020-06,부산,40㎡이하,239,,,,
2020-06,부산,40~60㎡이하,698,,,,
2020-06,부산,60~85㎡이하,"2,002",,,,
2020-06,부산,85~135㎡이하,490,,,,
2020-06,부산,135㎡초과,19,,,,
2020-06,대구,계,"2,206",,,,
2020-06,대구,40㎡이하,1,,,,
2020-06,대구,40~60㎡이하,12,,,,
2020-06,대구,60~85㎡이하,"2,117",,,,
2020-06,대구,85~135㎡이하,33,,,,
2020-06,대구,135㎡초과,43,,,,
2020-06,광주,계,668,,,,
2020-06,광주,40㎡이하,21,,,,
2020-06,광주,40~60㎡이하,31,,,,
2020-06,광주,60~85㎡이하,371,,,,
2020-06,광주,85~135㎡이하,5,,,,
2020-06,광주,135㎡초과,240,,,,
2020-06,대전,계,54,,,,
2020-06,대전,40㎡이하,0,,,,
2020-06,대전,40~60㎡이하,1,,,,
2020-06,대전,60~85㎡이하,17,,,,
2020-06,대전,85~135㎡이하,10,,,,
2020-06,대전,135㎡초과,26,,,,
2020-06,울산,계,105,,,,
2020-06,울산,40㎡이하,1,,,,
2020-06,울산,40~60㎡이하,5,,,,
2020-06,울산,60~85㎡이하,7,,,,
2020-06,울산,85~135㎡이하,77,,,,
2020-06,울산,135㎡초과,15,,,,
2020-06,기타지방,계,"14,338",,,,
2020-06,기타지방,40㎡이하,668,,,,
2020-06,기타지방,40~60㎡이하,"3,035",,,,
2020-06,기타지방,60~85㎡이하,"8,370",,,,
2020-06,기타지방,85~135㎡이하,"1,575",,,,
2020-06,기타지방,135㎡초과,690,,,,
2020-06,강원,계,"3,040",,,,
2020-06,강원,40㎡이하,12,,,,
2020-06,강원,40~60㎡이하,366,,,,
2020-06,강원,60~85㎡이하,"2,421",,,,
2020-06,강원,85~135㎡이하,163,,,,
2020-06,강원,135㎡초과,78,,,,
2020-06,충북,계,"1,762",,,,
2020-06,충북,40㎡이하,3,,,,
2020-06,충북,40~60㎡이하,8,,,,
2020-06,충북,60~85㎡이하,"1,562",,,,
2020-06,충북,85~135㎡이하,116,,,,
2020-06,충북,135㎡초과,73,,,,
2020-06,충남,계,"1,998",,,,
2020-06,충남,40㎡이하,9,,,,
2020-06,충남,40~60㎡이하,551,,,,
2020-06,충남,60~85㎡이하,"1,119",,,,
2020-06,충남,85~135㎡이하,204,,,,
2020-06,충남,135㎡초과,115,,,,
2020-06,전북,계,"1,723",,,,
2020-06,전북,40㎡이하,113,,,,
2020-06,전북,40~60㎡이하,"1,262",,,,
2020-06,전북,60~85㎡이하,213,,,,
2020-06,전북,85~135㎡이하,85,,,,
2020-06,전북,135㎡초과,50,,,,
2020-06,전남,계,"2,202",,,,
2020-06,전남,40㎡이하,30,,,,
2020-06,전남,40~60㎡이하,204,,,,
2020-06,전남,60~85㎡이하,"1,487",,,,
2020-06,전남,85~135㎡이하,401,,,,
2020-06,전남,135㎡초과,80,,,,
2020-06,경북,계,511,,,,
2020-06,경북,40㎡이하,6,,,,
2020-06,경북,40~60㎡이하,25,,,,
2020-06,경북,60~85㎡이하,76,,,,
2020-06,경북,85~135㎡이하,334,,,,
2020-06,경북,135㎡초과,70,,,,
2020-06,경남,계,"2,703",,,,
2020-06,경남,40㎡이하,480,,,,
2020-06,경남,40~60㎡이하,609,,,,
2020-06,경남,60~85㎡이하,"1,314",,,,
2020-06,경남,85~135㎡이하,180,,,,
2020-06,경남,135㎡초과,120,,,,
2020-06,제주,계,327,,,,
2020-06,제주,40㎡이하,15,,,,
2020-06,제주,40~60㎡이하,9,,,,
2020-06,제주,60~85㎡이하,177,,,,
2020-06,제주,85~135㎡이하,86,,,,
2020-06,제주,135㎡초과,40,,,,
2020-06,세종,계,72,,,,
2020-06,세종,40㎡이하,0,,,,
2020-06,세종,40~60㎡이하,1,,,,
2020-06,세종,60~85㎡이하,1,,,,
2020-06,세종,85~135㎡이하,6,,,,
2020-06,세종,135㎡초과,64,,,,
2020-07,총계,계,"58,240",,,,
2020-07,총계,40㎡이하,"8,357",,,,
2020-07,총계,40~60㎡이하,"9,613",,,,
2020-07,총계,60~85㎡이하,"31,902",,,,
2020-07,총계,85~135㎡이하,"6,610",,,,
2020-07,총계,135㎡초과,"1,758",,,,
2020-07,수도권소계,계,"33,999",,,,
2020-07,수도권소계,40㎡이하,"5,019",,,,
2020-07,수도권소계,40~60㎡이하,"7,566",,,,
2020-07,수도권소계,60~85㎡이하,"17,826",,,,
2020-07,수도권소계,85~135㎡이하,"2,878",,,,
2020-07,수도권소계,135㎡초과,710,,,,
2020-07,서울,계,"6,967",,,,
2020-07,서울,40㎡이하,"1,111",,,,
2020-07,서울,40~60㎡이하,"2,054",,,,
2020-07,서울,60~85㎡이하,"3,165",,,,
2020-07,서울,85~135㎡이하,476,,,,
2020-07,서울,135㎡초과,161,,,,
2020-07,인천,계,"1,412",,,,
2020-07,인천,40㎡이하,1,,,,
2020-07,인천,40~60㎡이하,926,,,,
2020-07,인천,60~85㎡이하,200,,,,
2020-07,인천,85~135㎡이하,155,,,,
2020-07,인천,135㎡초과,130,,,,
2020-07,경기,계,"25,620",,,,
2020-07,경기,40㎡이하,"3,907",,,,
2020-07,경기,40~60㎡이하,"4,586",,,,
2020-07,경기,60~85㎡이하,"14,461",,,,
2020-07,경기,85~135㎡이하,"2,247",,,,
2020-07,경기,135㎡초과,419,,,,
2020-07,지방소계,계,"24,241",,,,
2020-07,지방소계,40㎡이하,"3,338",,,,
2020-07,지방소계,40~60㎡이하,"2,047",,,,
2020-07,지방소계,60~85㎡이하,"14,076",,,,
2020-07,지방소계,85~135㎡이하,"3,732",,,,
2020-07,지방소계,135㎡초과,"1,048",,,,
2020-07,기타광역시,계,"5,434",,,,
2020-07,기타광역시,40㎡이하,178,,,,
2020-07,기타광역시,40~60㎡이하,338,,,,
2020-07,기타광역시,60~85㎡이하,"3,566",,,,
2020-07,기타광역시,85~135㎡이하,"1,193",,,,
2020-07,기타광역시,135㎡초과,159,,,,
2020-07,부산,계,"3,246",,,,
2020-07,부산,40㎡이하,174,,,,
2020-07,부산,40~60㎡이하,324,,,,
2020-07,부산,60~85㎡이하,"2,487",,,,
2020-07,부산,85~135㎡이하,242,,,,
2020-07,부산,135㎡초과,19,,,,
2020-07,대구,계,"1,181",,,,
2020-07,대구,40㎡이하,2,,,,
2020-07,대구,40~60㎡이하,7,,,,
2020-07,대구,60~85㎡이하,667,,,,
2020-07,대구,85~135㎡이하,462,,,,
2020-07,대구,135㎡초과,43,,,,
2020-07,광주,계,837,,,,
2020-07,광주,40㎡이하,0,,,,
2020-07,광주,40~60㎡이하,2,,,,
2020-07,광주,60~85㎡이하,387,,,,
2020-07,광주,85~135㎡이하,423,,,,
2020-07,광주,135㎡초과,25,,,,
2020-07,대전,계,110,,,,
2020-07,대전,40㎡이하,0,,,,
2020-07,대전,40~60㎡이하,2,,,,
2020-07,대전,60~85㎡이하,11,,,,
2020-07,대전,85~135㎡이하,42,,,,
2020-07,대전,135㎡초과,55,,,,
2020-07,울산,계,60,,,,
2020-07,울산,40㎡이하,2,,,,
2020-07,울산,40~60㎡이하,3,,,,
2020-07,울산,60~85㎡이하,14,,,,
2020-07,울산,85~135㎡이하,24,,,,
2020-07,울산,135㎡초과,17,,,,
2020-07,기타지방,계,"18,807",,,,
2020-07,기타지방,40㎡이하,"3,160",,,,
2020-07,기타지방,40~60㎡이하,"1,709",,,,
2020-07,기타지방,60~85㎡이하,"10,510",,,,
2020-07,기타지방,85~135㎡이하,"2,539",,,,
2020-07,기타지방,135㎡초과,889,,,,
2020-07,강원,계,600,,,,
2020-07,강원,40㎡이하,2,,,,
2020-07,강원,40~60㎡이하,21,,,,
2020-07,강원,60~85㎡이하,268,,,,
2020-07,강원,85~135㎡이하,190,,,,
2020-07,강원,135㎡초과,119,,,,
2020-07,충북,계,"3,271",,,,
2020-07,충북,40㎡이하,"1,042",,,,
2020-07,충북,40~60㎡이하,615,,,,
2020-07,충북,60~85㎡이하,"1,420",,,,
2020-07,충북,85~135㎡이하,129,,,,
2020-07,충북,135㎡초과,65,,,,
2020-07,충남,계,"2,735",,,,
2020-07,충남,40㎡이하,"1,659",,,,
2020-07,충남,40~60㎡이하,442,,,,
2020-07,충남,60~85㎡이하,329,,,,
2020-07,충남,85~135㎡이하,227,,,,
2020-07,충남,135㎡초과,78,,,,
2020-07,전북,계,"2,112",,,,
2020-07,전북,40㎡이하,5,,,,
2020-07,전북,40~60㎡이하,51,,,,
2020-07,전북,60~85㎡이하,"1,381",,,,
2020-07,전북,85~135㎡이하,601,,,,
