주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:02,,,,,,,
,검색기간  : 201501 ~ 201901,검색분야 : 주택,작성주기 : 매월,,,,
 ,,,,,,,
월(Monthly),구  분,규모별,사용검사실적,,,,
2015-11,기타지방,60~85㎡이하,"6,218",,,,
2015-11,기타지방,85~135㎡이하,"2,843",,,,
2015-11,기타지방,135㎡초과,"1,638",,,,
2015-11,강원,계,"2,653",,,,
2015-11,강원,40㎡이하,549,,,,
2015-11,강원,40~60㎡이하,463,,,,
2015-11,강원,60~85㎡이하,744,,,,
2015-11,강원,85~135㎡이하,649,,,,
2015-11,강원,135㎡초과,248,,,,
2015-11,충북,계,"3,199",,,,
2015-11,충북,40㎡이하,"1,014",,,,
2015-11,충북,40~60㎡이하,564,,,,
2015-11,충북,60~85㎡이하,"1,066",,,,
2015-11,충북,85~135㎡이하,348,,,,
2015-11,충북,135㎡초과,207,,,,
2015-11,충남,계,"2,353",,,,
2015-11,충남,40㎡이하,75,,,,
2015-11,충남,40~60㎡이하,719,,,,
2015-11,충남,60~85㎡이하,"1,032",,,,
2015-11,충남,85~135㎡이하,336,,,,
2015-11,충남,135㎡초과,191,,,,
2015-11,전북,계,762,,,,
2015-11,전북,40㎡이하,26,,,,
2015-11,전북,40~60㎡이하,14,,,,
2015-11,전북,60~85㎡이하,412,,,,
2015-11,전북,85~135㎡이하,176,,,,
2015-11,전북,135㎡초과,134,,,,
2015-11,전남,계,"1,228",,,,
2015-11,전남,40㎡이하,112,,,,
2015-11,전남,40~60㎡이하,22,,,,
2015-11,전남,60~85㎡이하,675,,,,
2015-11,전남,85~135㎡이하,210,,,,
2015-11,전남,135㎡초과,209,,,,
2015-11,경북,계,"2,954",,,,
2015-11,경북,40㎡이하,48,,,,
2015-11,경북,40~60㎡이하,543,,,,
2015-11,경북,60~85㎡이하,"1,509",,,,
2015-11,경북,85~135㎡이하,638,,,,
2015-11,경북,135㎡초과,216,,,,
2015-11,경남,계,"2,929",,,,
2015-11,경남,40㎡이하,865,,,,
2015-11,경남,40~60㎡이하,"1,119",,,,
2015-11,경남,60~85㎡이하,322,,,,
2015-11,경남,85~135㎡이하,323,,,,
2015-11,경남,135㎡초과,300,,,,
2015-11,제주,계,"1,068",,,,
2015-11,제주,40㎡이하,364,,,,
2015-11,제주,40~60㎡이하,162,,,,
2015-11,제주,60~85㎡이하,265,,,,
2015-11,제주,85~135㎡이하,152,,,,
2015-11,제주,135㎡초과,125,,,,
2015-11,세종,계,284,,,,
2015-11,세종,40㎡이하,1,,,,
2015-11,세종,40~60㎡이하,71,,,,
2015-11,세종,60~85㎡이하,193,,,,
2015-11,세종,85~135㎡이하,11,,,,
2015-11,세종,135㎡초과,8,,,,
2015-12,총계,계,"61,334",,,,
2015-12,총계,40㎡이하,"11,217",,,,
2015-12,총계,40~60㎡이하,"12,783",,,,
2015-12,총계,60~85㎡이하,"25,206",,,,
2015-12,총계,85~135㎡이하,"7,466",,,,
2015-12,총계,135㎡초과,"4,662",,,,
2015-12,수도권소계,계,"24,869",,,,
2015-12,수도권소계,40㎡이하,"6,035",,,,
2015-12,수도권소계,40~60㎡이하,"6,485",,,,
2015-12,수도권소계,60~85㎡이하,"7,806",,,,
2015-12,수도권소계,85~135㎡이하,"2,517",,,,
2015-12,수도권소계,135㎡초과,"2,026",,,,
2015-12,서울,계,"5,924",,,,
2015-12,서울,40㎡이하,"1,526",,,,
2015-12,서울,40~60㎡이하,"3,115",,,,
2015-12,서울,60~85㎡이하,976,,,,
2015-12,서울,85~135㎡이하,142,,,,
2015-12,서울,135㎡초과,165,,,,
2015-12,인천,계,"1,622",,,,
2015-12,인천,40㎡이하,12,,,,
2015-12,인천,40~60㎡이하,188,,,,
2015-12,인천,60~85㎡이하,"1,310",,,,
2015-12,인천,85~135㎡이하,73,,,,
2015-12,인천,135㎡초과,39,,,,
2015-12,경기,계,"17,323",,,,
2015-12,경기,40㎡이하,"4,497",,,,
2015-12,경기,40~60㎡이하,"3,182",,,,
2015-12,경기,60~85㎡이하,"5,520",,,,
2015-12,경기,85~135㎡이하,"2,302",,,,
2015-12,경기,135㎡초과,"1,822",,,,
2015-12,지방소계,계,"36,465",,,,
2015-12,지방소계,40㎡이하,"5,182",,,,
2015-12,지방소계,40~60㎡이하,"6,298",,,,
2015-12,지방소계,60~85㎡이하,"17,400",,,,
2015-12,지방소계,85~135㎡이하,"4,949",,,,
2015-12,지방소계,135㎡초과,"2,636",,,,
2015-12,기타광역시,계,"12,494",,,,
2015-12,기타광역시,40㎡이하,"3,231",,,,
2015-12,기타광역시,40~60㎡이하,"2,414",,,,
2015-12,기타광역시,60~85㎡이하,"4,750",,,,
2015-12,기타광역시,85~135㎡이하,"1,386",,,,
2015-12,기타광역시,135㎡초과,713,,,,
2015-12,부산,계,"3,742",,,,
2015-12,부산,40㎡이하,568,,,,
2015-12,부산,40~60㎡이하,269,,,,
2015-12,부산,60~85㎡이하,"1,819",,,,
2015-12,부산,85~135㎡이하,"1,010",,,,
2015-12,부산,135㎡초과,76,,,,
2015-12,대구,계,"5,605",,,,
2015-12,대구,40㎡이하,"2,660",,,,
2015-12,대구,40~60㎡이하,"1,797",,,,
2015-12,대구,60~85㎡이하,775,,,,
2015-12,대구,85~135㎡이하,101,,,,
2015-12,대구,135㎡초과,272,,,,
2015-12,광주,계,763,,,,
2015-12,광주,40㎡이하,2,,,,
2015-12,광주,40~60㎡이하,305,,,,
2015-12,광주,60~85㎡이하,305,,,,
2015-12,광주,85~135㎡이하,15,,,,
2015-12,광주,135㎡초과,136,,,,
2015-12,대전,계,239,,,,
2015-12,대전,40㎡이하,1,,,,
2015-12,대전,40~60㎡이하,5,,,,
2015-12,대전,60~85㎡이하,36,,,,
2015-12,대전,85~135㎡이하,66,,,,
2015-12,대전,135㎡초과,131,,,,
2015-12,울산,계,"2,145",,,,
2015-12,울산,40㎡이하,0,,,,
2015-12,울산,40~60㎡이하,38,,,,
2015-12,울산,60~85㎡이하,"1,815",,,,
2015-12,울산,85~135㎡이하,194,,,,
2015-12,울산,135㎡초과,98,,,,
2015-12,기타지방,계,"23,971",,,,
2015-12,기타지방,40㎡이하,"1,951",,,,
2015-12,기타지방,40~60㎡이하,"3,884",,,,
2015-12,기타지방,60~85㎡이하,"12,650",,,,
2015-12,기타지방,85~135㎡이하,"3,563",,,,
2015-12,기타지방,135㎡초과,"1,923",,,,
2015-12,강원,계,"2,680",,,,
2015-12,강원,40㎡이하,390,,,,
2015-12,강원,40~60㎡이하,730,,,,
2015-12,강원,60~85㎡이하,"1,073",,,,
2015-12,강원,85~135㎡이하,267,,,,
2015-12,강원,135㎡초과,220,,,,
2015-12,충북,계,"2,434",,,,
2015-12,충북,40㎡이하,592,,,,
2015-12,충북,40~60㎡이하,318,,,,
2015-12,충북,60~85㎡이하,788,,,,
2015-12,충북,85~135㎡이하,483,,,,
2015-12,충북,135㎡초과,253,,,,
2015-12,충남,계,"3,056",,,,
2015-12,충남,40㎡이하,112,,,,
2015-12,충남,40~60㎡이하,316,,,,
2015-12,충남,60~85㎡이하,"1,748",,,,
2015-12,충남,85~135㎡이하,673,,,,
2015-12,충남,135㎡초과,207,,,,
2015-12,전북,계,"1,217",,,,
2015-12,전북,40㎡이하,8,,,,
2015-12,전북,40~60㎡이하,93,,,,
2015-12,전북,60~85㎡이하,787,,,,
2015-12,전북,85~135㎡이하,202,,,,
2015-12,전북,135㎡초과,127,,,,
2015-12,전남,계,"2,704",,,,
2015-12,전남,40㎡이하,193,,,,
2015-12,전남,40~60㎡이하,420,,,,
2015-12,전남,60~85㎡이하,"1,696",,,,
2015-12,전남,85~135㎡이하,276,,,,
2015-12,전남,135㎡초과,119,,,,
2015-12,경북,계,"4,331",,,,
2015-12,경북,40㎡이하,45,,,,
2015-12,경북,40~60㎡이하,778,,,,
2015-12,경북,60~85㎡이하,"2,543",,,,
2015-12,경북,85~135㎡이하,560,,,,
2015-12,경북,135㎡초과,405,,,,
2015-12,경남,계,"3,037",,,,
2015-12,경남,40㎡이하,21,,,,
2015-12,경남,40~60㎡이하,85,,,,
2015-12,경남,60~85㎡이하,"2,161",,,,
2015-12,경남,85~135㎡이하,335,,,,
2015-12,경남,135㎡초과,435,,,,
2015-12,제주,계,"1,422",,,,
2015-12,제주,40㎡이하,332,,,,
2015-12,제주,40~60㎡이하,33,,,,
2015-12,제주,60~85㎡이하,649,,,,
2015-12,제주,85~135㎡이하,262,,,,
2015-12,제주,135㎡초과,146,,,,
2015-12,세종,계,"3,090",,,,
2015-12,세종,40㎡이하,258,,,,
2015-12,세종,40~60㎡이하,"1,111",,,,
2015-12,세종,60~85㎡이하,"1,205",,,,
2015-12,세종,85~135㎡이하,505,,,,
2015-12,세종,135㎡초과,11,,,,
2016-01,총계,계,"38,455",,,,
2016-01,총계,40㎡이하,"3,459",,,,
2016-01,총계,40~60㎡이하,"9,172",,,,
2016-01,총계,60~85㎡이하,"17,579",,,,
2016-01,총계,85~135㎡이하,"4,634",,,,
2016-01,총계,135㎡초과,"3,611",,,,
2016-01,수도권소계,계,"17,585",,,,
2016-01,수도권소계,40㎡이하,"1,577",,,,
2016-01,수도권소계,40~60㎡이하,"5,011",,,,
2016-01,수도권소계,60~85㎡이하,"7,721",,,,
2016-01,수도권소계,85~135㎡이하,"1,904",,,,
2016-01,수도권소계,135㎡초과,"1,372",,,,
2016-01,서울,계,"8,227",,,,
2016-01,서울,40㎡이하,"1,213",,,,
2016-01,서울,40~60㎡이하,"3,448",,,,
2016-01,서울,60~85㎡이하,"2,782",,,,
2016-01,서울,85~135㎡이하,145,,,,
2016-01,서울,135㎡초과,639,,,,
2016-01,인천,계,702,,,,
2016-01,인천,40㎡이하,6,,,,
2016-01,인천,40~60㎡이하,199,,,,
2016-01,인천,60~85㎡이하,231,,,,
2016-01,인천,85~135㎡이하,121,,,,
2016-01,인천,135㎡초과,145,,,,
2016-01,경기,계,"8,656",,,,
2016-01,경기,40㎡이하,358,,,,
2016-01,경기,40~60㎡이하,"1,364",,,,
2016-01,경기,60~85㎡이하,"4,708",,,,
2016-01,경기,85~135㎡이하,"1,638",,,,
2016-01,경기,135㎡초과,588,,,,
2016-01,지방소계,계,"20,870",,,,
2016-01,지방소계,40㎡이하,"1,882",,,,
2016-01,지방소계,40~60㎡이하,"4,161",,,,
2016-01,지방소계,60~85㎡이하,"9,858",,,,
2016-01,지방소계,85~135㎡이하,"2,730",,,,
2016-01,지방소계,135㎡초과,"2,239",,,,
2016-01,기타광역시,계,"5,156",,,,
2016-01,기타광역시,40㎡이하,346,,,,
2016-01,기타광역시,40~60㎡이하,342,,,,
2016-01,기타광역시,60~85㎡이하,"3,089",,,,
2016-01,기타광역시,85~135㎡이하,701,,,,
2016-01,기타광역시,135㎡초과,678,,,,
2016-01,부산,계,"1,241",,,,
2016-01,부산,40㎡이하,259,,,,
2016-01,부산,40~60㎡이하,83,,,,
2016-01,부산,60~85㎡이하,559,,,,
2016-01,부산,85~135㎡이하,276,,,,
2016-01,부산,135㎡초과,64,,,,
2016-01,대구,계,"2,529",,,,
2016-01,대구,40㎡이하,4,,,,
2016-01,대구,40~60㎡이하,6,,,,
2016-01,대구,60~85㎡이하,"2,088",,,,
2016-01,대구,85~135㎡이하,242,,,,
2016-01,대구,135㎡초과,189,,,,
2016-01,광주,계,865,,,,
2016-01,광주,40㎡이하,71,,,,
2016-01,광주,40~60㎡이하,103,,,,
2016-01,광주,60~85㎡이하,389,,,,
2016-01,광주,85~135㎡이하,130,,,,
2016-01,광주,135㎡초과,172,,,,
2016-01,대전,계,346,,,,
2016-01,대전,40㎡이하,1,,,,
2016-01,대전,40~60㎡이하,145,,,,
2016-01,대전,60~85㎡이하,22,,,,
2016-01,대전,85~135㎡이하,6,,,,
2016-01,대전,135㎡초과,172,,,,
2016-01,울산,계,175,,,,
2016-01,울산,40㎡이하,11,,,,
2016-01,울산,40~60㎡이하,5,,,,
2016-01,울산,60~85㎡이하,31,,,,
2016-01,울산,85~135㎡이하,47,,,,
2016-01,울산,135㎡초과,81,,,,
2016-01,기타지방,계,"15,714",,,,
2016-01,기타지방,40㎡이하,"1,536",,,,
2016-01,기타지방,40~60㎡이하,"3,819",,,,
2016-01,기타지방,60~85㎡이하,"6,769",,,,
2016-01,기타지방,85~135㎡이하,"2,029",,,,
2016-01,기타지방,135㎡초과,"1,561",,,,
2016-01,강원,계,407,,,,
2016-01,강원,40㎡이하,25,,,,
2016-01,강원,40~60㎡이하,30,,,,
2016-01,강원,60~85㎡이하,81,,,,
2016-01,강원,85~135㎡이하,146,,,,
2016-01,강원,135㎡초과,125,,,,
2016-01,충북,계,"1,942",,,,
2016-01,충북,40㎡이하,161,,,,
2016-01,충북,40~60㎡이하,882,,,,
2016-01,충북,60~85㎡이하,561,,,,
2016-01,충북,85~135㎡이하,166,,,,
2016-01,충북,135㎡초과,172,,,,
2016-01,충남,계,"3,515",,,,
2016-01,충남,40㎡이하,221,,,,
2016-01,충남,40~60㎡이하,"1,080",,,,
2016-01,충남,60~85㎡이하,"1,805",,,,
2016-01,충남,85~135㎡이하,242,,,,
2016-01,충남,135㎡초과,167,,,,
2016-01,전북,계,"1,507",,,,
2016-01,전북,40㎡이하,7,,,,
2016-01,전북,40~60㎡이하,311,,,,
2016-01,전북,60~85㎡이하,905,,,,
2016-01,전북,85~135㎡이하,152,,,,
2016-01,전북,135㎡초과,132,,,,
2016-01,전남,계,823,,,,
2016-01,전남,40㎡이하,49,,,,
2016-01,전남,40~60㎡이하,27,,,,
2016-01,전남,60~85㎡이하,395,,,,
2016-01,전남,85~135㎡이하,204,,,,
2016-01,전남,135㎡초과,148,,,,
2016-01,경북,계,"1,628",,,,
2016-01,경북,40㎡이하,12,,,,
2016-01,경북,40~60㎡이하,137,,,,
2016-01,경북,60~85㎡이하,599,,,,
2016-01,경북,85~135㎡이하,576,,,,
2016-01,경북,135㎡초과,304,,,,
2016-01,경남,계,"4,258",,,,
2016-01,경남,40㎡이하,"1,055",,,,
2016-01,경남,40~60㎡이하,"1,042",,,,
2016-01,경남,60~85㎡이하,"1,455",,,,
2016-01,경남,85~135㎡이하,322,,,,
2016-01,경남,135㎡초과,384,,,,
2016-01,제주,계,830,,,,
2016-01,제주,40㎡이하,6,,,,
2016-01,제주,40~60㎡이하,120,,,,
2016-01,제주,60~85㎡이하,375,,,,
2016-01,제주,85~135㎡이하,211,,,,
2016-01,제주,135㎡초과,118,,,,
2016-01,세종,계,804,,,,
2016-01,세종,40㎡이하,,,,,
2016-01,세종,40~60㎡이하,190,,,,
2016-01,세종,60~85㎡이하,593,,,,
2016-01,세종,85~135㎡이하,10,,,,
2016-01,세종,135㎡초과,11,,,,
2016-02,총계,계,"31,567",,,,
2016-02,총계,40㎡이하,"2,015",,,,
2016-02,총계,40~60㎡이하,"7,346",,,,
2016-02,총계,60~85㎡이하,"16,695",,,,
2016-02,총계,85~135㎡이하,"3,401",,,,
2016-02,총계,135㎡초과,"2,110",,,,
2016-02,수도권소계,계,"15,703",,,,
2016-02,수도권소계,40㎡이하,"1,554",,,,
2016-02,수도권소계,40~60㎡이하,"4,887",,,,
2016-02,수도권소계,60~85㎡이하,"7,326",,,,
2016-02,수도권소계,85~135㎡이하,"1,260",,,,
2016-02,수도권소계,135㎡초과,676,,,,
2016-02,서울,계,"5,640",,,,
2016-02,서울,40㎡이하,"1,208",,,,
2016-02,서울,40~60㎡이하,"2,343",,,,
2016-02,서울,60~85㎡이하,"1,443",,,,
2016-02,서울,85~135㎡이하,510,,,,
2016-02,서울,135㎡초과,136,,,,
2016-02,인천,계,562,,,,
2016-02,인천,40㎡이하,1,,,,
2016-02,인천,40~60㎡이하,93,,,,
2016-02,인천,60~85㎡이하,343,,,,
2016-02,인천,85~135㎡이하,79,,,,
2016-02,인천,135㎡초과,46,,,,
2016-02,경기,계,"9,501",,,,
2016-02,경기,40㎡이하,345,,,,
2016-02,경기,40~60㎡이하,"2,451",,,,
2016-02,경기,60~85㎡이하,"5,540",,,,
2016-02,경기,85~135㎡이하,671,,,,
2016-02,경기,135㎡초과,494,,,,
2016-02,지방소계,계,"15,864",,,,
2016-02,지방소계,40㎡이하,461,,,,
2016-02,지방소계,40~60㎡이하,"2,459",,,,
2016-02,지방소계,60~85㎡이하,"9,369",,,,
2016-02,지방소계,85~135㎡이하,"2,141",,,,
2016-02,지방소계,135㎡초과,"1,434",,,,
2016-02,기타광역시,계,"2,802",,,,
2016-02,기타광역시,40㎡이하,252,,,,
2016-02,기타광역시,40~60㎡이하,304,,,,
2016-02,기타광역시,60~85㎡이하,"1,621",,,,
2016-02,기타광역시,85~135㎡이하,187,,,,
2016-02,기타광역시,135㎡초과,438,,,,
2016-02,부산,계,827,,,,
2016-02,부산,40㎡이하,250,,,,
2016-02,부산,40~60㎡이하,141,,,,
2016-02,부산,60~85㎡이하,304,,,,
2016-02,부산,85~135㎡이하,91,,,,
2016-02,부산,135㎡초과,41,,,,
2016-02,대구,계,"1,030",,,,
2016-02,대구,40㎡이하,2,,,,
2016-02,대구,40~60㎡이하,38,,,,
2016-02,대구,60~85㎡이하,820,,,,
2016-02,대구,85~135㎡이하,21,,,,
2016-02,대구,135㎡초과,149,,,,
2016-02,광주,계,213,,,,
2016-02,광주,40㎡이하,,,,,
2016-02,광주,40~60㎡이하,119,,,,
2016-02,광주,60~85㎡이하,3,,,,
2016-02,광주,85~135㎡이하,10,,,,
2016-02,광주,135㎡초과,81,,,,
2016-02,대전,계,546,,,,
2016-02,대전,40㎡이하,,,,,
2016-02,대전,40~60㎡이하,2,,,,
2016-02,대전,60~85㎡이하,462,,,,
2016-02,대전,85~135㎡이하,4,,,,
2016-02,대전,135㎡초과,78,,,,
2016-02,울산,계,186,,,,
2016-02,울산,40㎡이하,,,,,
2016-02,울산,40~60㎡이하,4,,,,
2016-02,울산,60~85㎡이하,32,,,,
2016-02,울산,85~135㎡이하,61,,,,
2016-02,울산,135㎡초과,89,,,,
2016-02,기타지방,계,"13,062",,,,
2016-02,기타지방,40㎡이하,209,,,,
2016-02,기타지방,40~60㎡이하,"2,155",,,,
2016-02,기타지방,60~85㎡이하,"7,748",,,,
2016-02,기타지방,85~135㎡이하,"1,954",,,,
2016-02,기타지방,135㎡초과,996,,,,
2016-02,강원,계,892,,,,
2016-02,강원,40㎡이하,6,,,,
2016-02,강원,40~60㎡이하,15,,,,
2016-02,강원,60~85㎡이하,686,,,,
2016-02,강원,85~135㎡이하,80,,,,
2016-02,강원,135㎡초과,105,,,,
2016-02,충북,계,"1,454",,,,
2016-02,충북,40㎡이하,12,,,,
2016-02,충북,40~60㎡이하,926,,,,
2016-02,충북,60~85㎡이하,306,,,,
2016-02,충북,85~135㎡이하,103,,,,
2016-02,충북,135㎡초과,107,,,,
2016-02,충남,계,"1,040",,,,
2016-02,충남,40㎡이하,34,,,,
2016-02,충남,40~60㎡이하,481,,,,
2016-02,충남,60~85㎡이하,267,,,,
2016-02,충남,85~135㎡이하,127,,,,
2016-02,충남,135㎡초과,131,,,,
2016-02,전북,계,"1,441",,,,
2016-02,전북,40㎡이하,4,,,,
2016-02,전북,40~60㎡이하,15,,,,
2016-02,전북,60~85㎡이하,"1,021",,,,
2016-02,전북,85~135㎡이하,328,,,,
2016-02,전북,135㎡초과,73,,,,
2016-02,전남,계,460,,,,
2016-02,전남,40㎡이하,19,,,,
2016-02,전남,40~60㎡이하,125,,,,
2016-02,전남,60~85㎡이하,120,,,,
2016-02,전남,85~135㎡이하,144,,,,
2016-02,전남,135㎡초과,52,,,,
2016-02,경북,계,"5,439",,,,
2016-02,경북,40㎡이하,6,,,,
2016-02,경북,40~60㎡이하,90,,,,
2016-02,경북,60~85㎡이하,"4,491",,,,
2016-02,경북,85~135㎡이하,648,,,,
2016-02,경북,135㎡초과,204,,,,
2016-02,경남,계,681,,,,
2016-02,경남,40㎡이하,13,,,,
2016-02,경남,40~60㎡이하,54,,,,
2016-02,경남,60~85㎡이하,164,,,,
2016-02,경남,85~135㎡이하,224,,,,
2016-02,경남,135㎡초과,226,,,,
2016-02,제주,계,808,,,,
2016-02,제주,40㎡이하,115,,,,
2016-02,제주,40~60㎡이하,117,,,,
2016-02,제주,60~85㎡이하,193,,,,
2016-02,제주,85~135㎡이하,296,,,,
2016-02,제주,135㎡초과,87,,,,
2016-02,세종,계,847,,,,
2016-02,세종,40㎡이하,,,,,
2016-02,세종,40~60㎡이하,332,,,,
2016-02,세종,60~85㎡이하,500,,,,
2016-02,세종,85~135㎡이하,4,,,,
2016-02,세종,135㎡초과,11,,,,
2016-03,총계,계,"29,134",,,,
2016-03,총계,40㎡이하,"3,274",,,,
2016-03,총계,40~60㎡이하,"7,638",,,,
2016-03,총계,60~85㎡이하,"11,675",,,,
2016-03,총계,85~135㎡이하,"3,591",,,,
2016-03,총계,135㎡초과,"2,956",,,,
2016-03,수도권소계,계,"13,805",,,,
2016-03,수도권소계,40㎡이하,"2,408",,,,
2016-03,수도권소계,40~60㎡이하,"4,574",,,,
2016-03,수도권소계,60~85㎡이하,"4,095",,,,
2016-03,수도권소계,85~135㎡이하,"1,536",,,,
2016-03,수도권소계,135㎡초과,"1,192",,,,
2016-03,서울,계,"5,432",,,,
2016-03,서울,40㎡이하,933,,,,
2016-03,서울,40~60㎡이하,"3,146",,,,
2016-03,서울,60~85㎡이하,"1,101",,,,
2016-03,서울,85~135㎡이하,109,,,,
2016-03,서울,135㎡초과,143,,,,
2016-03,인천,계,"1,784",,,,
2016-03,인천,40㎡이하,74,,,,
2016-03,인천,40~60㎡이하,82,,,,
2016-03,인천,60~85㎡이하,300,,,,
2016-03,인천,85~135㎡이하,845,,,,
2016-03,인천,135㎡초과,483,,,,
2016-03,경기,계,"6,589",,,,
2016-03,경기,40㎡이하,"1,401",,,,
2016-03,경기,40~60㎡이하,"1,346",,,,
2016-03,경기,60~85㎡이하,"2,694",,,,
2016-03,경기,85~135㎡이하,582,,,,
2016-03,경기,135㎡초과,566,,,,
2016-03,지방소계,계,"15,329",,,,
2016-03,지방소계,40㎡이하,866,,,,
2016-03,지방소계,40~60㎡이하,"3,064",,,,
2016-03,지방소계,60~85㎡이하,"7,580",,,,
2016-03,지방소계,85~135㎡이하,"2,055",,,,
2016-03,지방소계,135㎡초과,"1,764",,,,
2016-03,기타광역시,계,"5,654",,,,
2016-03,기타광역시,40㎡이하,302,,,,
2016-03,기타광역시,40~60㎡이하,"1,526",,,,
2016-03,기타광역시,60~85㎡이하,"2,885",,,,
2016-03,기타광역시,85~135㎡이하,407,,,,
2016-03,기타광역시,135㎡초과,534,,,,
2016-03,부산,계,787,,,,
2016-03,부산,40㎡이하,181,,,,
2016-03,부산,40~60㎡이하,93,,,,
2016-03,부산,60~85㎡이하,205,,,,
2016-03,부산,85~135㎡이하,188,,,,
2016-03,부산,135㎡초과,120,,,,
2016-03,대구,계,"3,140",,,,
2016-03,대구,40㎡이하,90,,,,
2016-03,대구,40~60㎡이하,306,,,,
2016-03,대구,60~85㎡이하,"2,411",,,,
2016-03,대구,85~135㎡이하,139,,,,
2016-03,대구,135㎡초과,194,,,,
2016-03,광주,계,816,,,,
2016-03,광주,40㎡이하,,,,,
2016-03,광주,40~60㎡이하,534,,,,
2016-03,광주,60~85㎡이하,187,,,,
2016-03,광주,85~135㎡이하,21,,,,
2016-03,광주,135㎡초과,74,,,,
2016-03,대전,계,705,,,,
2016-03,대전,40㎡이하,1,,,,
2016-03,대전,40~60㎡이하,589,,,,
2016-03,대전,60~85㎡이하,32,,,,
2016-03,대전,85~135㎡이하,23,,,,
2016-03,대전,135㎡초과,60,,,,
2016-03,울산,계,206,,,,
2016-03,울산,40㎡이하,30,,,,
2016-03,울산,40~60㎡이하,4,,,,
2016-03,울산,60~85㎡이하,50,,,,
2016-03,울산,85~135㎡이하,36,,,,
2016-03,울산,135㎡초과,86,,,,
2016-03,기타지방,계,"9,675",,,,
2016-03,기타지방,40㎡이하,564,,,,
2016-03,기타지방,40~60㎡이하,"1,538",,,,
2016-03,기타지방,60~85㎡이하,"4,695",,,,
2016-03,기타지방,85~135㎡이하,"1,648",,,,
2016-03,기타지방,135㎡초과,"1,230",,,,
2016-03,강원,계,297,,,,
2016-03,강원,40㎡이하,18,,,,
2016-03,강원,40~60㎡이하,15,,,,
2016-03,강원,60~85㎡이하,58,,,,
2016-03,강원,85~135㎡이하,109,,,,
2016-03,강원,135㎡초과,97,,,,
2016-03,충북,계,658,,,,
2016-03,충북,40㎡이하,38,,,,
2016-03,충북,40~60㎡이하,10,,,,
2016-03,충북,60~85㎡이하,389,,,,
2016-03,충북,85~135㎡이하,118,,,,
2016-03,충북,135㎡초과,103,,,,
2016-03,충남,계,"1,494",,,,
2016-03,충남,40㎡이하,89,,,,
2016-03,충남,40~60㎡이하,"1,000",,,,
2016-03,충남,60~85㎡이하,123,,,,
2016-03,충남,85~135㎡이하,137,,,,
2016-03,충남,135㎡초과,145,,,,
2016-03,전북,계,"1,154",,,,
2016-03,전북,40㎡이하,7,,,,
2016-03,전북,40~60㎡이하,7,,,,
2016-03,전북,60~85㎡이하,992,,,,
2016-03,전북,85~135㎡이하,74,,,,
2016-03,전북,135㎡초과,74,,,,
2016-03,전남,계,856,,,,
2016-03,전남,40㎡이하,7,,,,
2016-03,전남,40~60㎡이하,15,,,,
2016-03,전남,60~85㎡이하,507,,,,
2016-03,전남,85~135㎡이하,212,,,,
2016-03,전남,135㎡초과,115,,,,
2016-03,경북,계,"2,457",,,,
2016-03,경북,40㎡이하,20,,,,
2016-03,경북,40~60㎡이하,152,,,,
2016-03,경북,60~85㎡이하,"1,708",,,,
2016-03,경북,85~135㎡이하,365,,,,
2016-03,경북,135㎡초과,212,,,,
2016-03,경남,계,"1,385",,,,
2016-03,경남,40㎡이하,58,,,,
2016-03,경남,40~60㎡이하,21,,,,
2016-03,경남,60~85㎡이하,629,,,,
2016-03,경남,85~135㎡이하,395,,,,
2016-03,경남,135㎡초과,282,,,,
2016-03,제주,계,"1,069",,,,
2016-03,제주,40㎡이하,60,,,,
2016-03,제주,40~60㎡이하,316,,,,
2016-03,제주,60~85㎡이하,289,,,,
2016-03,제주,85~135㎡이하,230,,,,
2016-03,제주,135㎡초과,174,,,,
2016-03,세종,계,305,,,,
2016-03,세종,40㎡이하,267,,,,
2016-03,세종,40~60㎡이하,2,,,,
2016-03,세종,60~85㎡이하,,,,,
2016-03,세종,85~135㎡이하,8,,,,
2016-03,세종,135㎡초과,28,,,,
2016-04,총계,계,"48,824",,,,
2016-04,총계,40㎡이하,"7,930",,,,
2016-04,총계,40~60㎡이하,"11,169",,,,
2016-04,총계,60~85㎡이하,"22,168",,,,
2016-04,총계,85~135㎡이하,"5,057",,,,
2016-04,총계,135㎡초과,"2,500",,,,
2016-04,수도권소계,계,"24,171",,,,
2016-04,수도권소계,40㎡이하,"5,922",,,,
2016-04,수도권소계,40~60㎡이하,"6,379",,,,
2016-04,수도권소계,60~85㎡이하,"9,347",,,,
2016-04,수도권소계,85~135㎡이하,"1,760",,,,
2016-04,수도권소계,135㎡초과,763,,,,
2016-04,서울,계,"7,042",,,,
2016-04,서울,40㎡이하,"1,118",,,,
2016-04,서울,40~60㎡이하,"3,562",,,,
2016-04,서울,60~85㎡이하,"1,841",,,,
2016-04,서울,85~135㎡이하,378,,,,
2016-04,서울,135㎡초과,143,,,,
2016-04,인천,계,578,,,,
2016-04,인천,40㎡이하,2,,,,
2016-04,인천,40~60㎡이하,178,,,,
2016-04,인천,60~85㎡이하,259,,,,
2016-04,인천,85~135㎡이하,100,,,,
2016-04,인천,135㎡초과,39,,,,
